,DI,RTE,CO,PM,CS,LEG,YR,AM_DIR,AM_WAY_PHV,AM_K_FACTOR_AMT,AM_D_FACTOR_AMT,AM_KD_FACTOR,AM_HOUR,AM_DAY,AM_MONTH,PM_DIR,PM_WAY_PHV,PM_K_FACTOR_AMT,PM_D_FACTOR_AMT,PM_KD_FACTOR,PM_HOUR,PM_DAY,PM_MONTH
1213,1,299,HUM,7.6,475,O,19,E,264,11.34,57.27,6.49,11,SUN,JUN,W,291,13.33,53.69,7.16,15,FRI,JUL
1214,1,299,HUM,41.86,109,A,19,E,230,10.34,64.61,6.68,10,SUN,AUG,W,250,13.16,55.19,7.26,16,SUN,JUL
1215,2,299,TRI,51.03,291,A,18,E,157,10.26,53.4,5.48,12,FRI,NOV,E,182,11.62,54.66,6.35,14,SUN,AUG
1216,2,299,TRI,72.246,159,O,18,E,274,10.48,59.7,6.25,12,SUN,JUL,W,293,11,60.79,6.69,16,FRI,JUL
1217,2,299,SHA,0,159,O,18,E,274,10.48,59.7,6.25,12,SUN,JUL,W,293,11,60.79,6.69,16,FRI,JUL
1218,2,299,SHA,21.648,209,O,19,W,511,10.57,52.41,5.54,12,SUN,JUL,E,586,11.64,54.56,6.35,15,FRI,JUL
1219,2,299,SHA,23.81,301,B,19,W,1061,10.34,52.4,5.42,7,THU,AUG,W,1042,10.07,52.87,5.32,14,TUE,OCT
1220,2,299,SHA,24.088,317,A,18,E,1141,8.85,51.77,4.58,12,TUE,FEB,E,1279,9.55,53.83,5.14,17,THU,FEB
1221,2,299,SHA,24.822,162,A,19,E,1216,10.33,54.31,5.61,7,WED,MAR,E,1164,9.74,55.11,5.37,15,THU,SEP
1222,2,299,SHA,27.239,191,A,19,W,576,9.17,64.43,5.91,7,TUE,AUG,E,541,9.83,56.47,5.55,16,FRI,SEP
1223,2,299,SHA,31.687,213,A,19,W,248,8.73,59.05,5.15,7,WED,APR,E,266,8.94,61.86,5.53,14,SAT,MAY
1224,2,299,SHA,73.13,163,O,19,W,171,8.87,61.29,5.43,8,THU,MAY,E,168,9.12,58.54,5.34,16,THU,MAY
1225,2,299,SHA,75.63,244,O,17,E,429,9.85,52.19,5.14,12,FRI,MAY,E,457,10.82,50.61,5.47,15,WED,AUG
1226,2,299,SHA,80.085,164,B,17,W,238,9.88,53.6,5.3,11,SAT,AUG,W,264,11.02,53.33,5.88,15,WED,AUG
1227,2,299,SHA,80.085,214,A,19,W,210,8.54,77.21,6.59,8,TUE,JUL,W,214,9.1,73.79,6.71,13,MON,SEP
1228,2,299,SHA,91.56,165,B,17,W,175,9.47,56.27,5.33,11,FRI,AUG,W,191,11.32,51.34,5.81,13,WED,AUG
1229,2,299,SHA,95.24,319,B,17,W,204,10.1,52.04,5.26,12,FRI,MAY,E,226,9.59,60.75,5.82,17,MON,MAY
1230,2,299,LAS,3.9,166,B,17,W,86,9.74,63.24,6.16,9,TUE,AUG,W,89,10.09,63.12,6.37,14,MON,AUG
1231,2,299,MOD,0.332,167,B,17,W,56,9.03,65.12,5.88,10,THU,MAY,E,61,10.19,62.89,6.41,17,FRI,MAY
1232,2,299,MOD,40.64,171,A,17,W,61,10.37,69.32,7.18,11,THU,SEP,W,61,10.48,68.54,7.18,15,TUE,SEP
1233,8,330,SBD,29.605,837,A,19,S,1151,18.03,62.39,11.25,11,SUN,JAN,S,1088,12.82,82.93,10.63,16,SUN,MAR
1234,8,395,SBD,11.18,975,A,18,N,859,7.18,53.96,3.87,12,TUE,DEC,S,901,7.81,52.02,4.06,15,FRI,DEC
1235,8,395,SBD,45.948,977,A,19,S,329,10.99,63.51,6.98,9,SUN,NOV,S,368,12.32,63.34,7.8,13,SUN,JUN
1236,8,395,SBD,45.948,976,B,18,S,483,9.88,57.3,5.66,12,SUN,JUL,S,460,8.07,66.76,5.39,16,FRI,JAN
1237,9,395,KER,1.152,654,B,19,S,334,11.15,66.4,7.41,11,SUN,OCT,S,333,11,67.14,7.38,13,SUN,FEB
1238,9,395,KER,23.48,919,B,17,S,287,12.92,59.18,7.65,11,SUN,JUN,S,318,12.76,66.39,8.47,14,SUN,JUN
1239,9,395,INY,3.022,110,A,19,N,680,11.82,78.07,9.22,10,THU,JUL,S,936,18.48,68.72,12.7,15,MON,FEB
1240,9,395,INY,29.432,700,B,19,N,695,12.27,79.07,9.7,9,THU,JUL,S,910,17.48,72.68,12.71,14,SUN,AUG
1241,9,395,INY,34.674,903,A,19,S,707,15.61,63.69,9.94,11,SUN,AUG,S,838,15.38,76.6,11.78,16,SUN,JUL
1242,9,395,INY,55.827,972,B,19,S,715,13.09,76.39,10,12,SAT,JAN,S,845,14.35,82.36,11.82,16,SUN,FEB
1243,9,395,INY,55.827,305,A,19,S,761,13.94,67.89,9.46,12,SUN,AUG,S,880,14.61,74.89,10.94,15,SUN,FEB
1244,9,395,INY,58.814,660,A,19,S,844,14.43,76.73,11.07,12,SUN,FEB,S,815,14.04,76.17,10.69,15,SUN,MAR
1245,9,395,INY,73.5,644,A,19,S,828,13.43,79.39,10.66,11,SUN,JAN,S,794,13.96,73.25,10.23,13,SUN,APR
1246,9,395,INY,96.4,846,B,19,S,789,16.34,64.36,10.52,11,SUN,JUL,N,826,16.08,68.49,11.01,15,WED,DEC
1247,9,395,INY,96.5,905,A,19,S,805,15.33,70.31,10.78,11,SUN,AUG,S,791,14.38,73.65,10.59,13,SUN,APR
1248,9,395,INY,112.66,692,B,19,S,839,12.38,72.77,9.01,12,SAT,JAN,S,878,12.89,73.11,9.42,15,MON,MAY
1249,9,395,INY,115.403,106,B,19,S,1013,10.78,66.47,7.16,12,MON,MAY,S,904,9.88,64.71,6.39,13,SUN,APR
1250,9,395,INY,115.403,993,A,19,N,948,8.98,66.62,5.98,11,THU,JUL,N,971,9.78,62.69,6.13,16,SUN,JUL
1251,9,395,INY,116.25,994,B,19,S,1022,10.12,58.8,5.95,11,MON,MAY,N,1026,9.83,60.78,5.97,17,FRI,FEB
1252,9,395,INY,117.3,646,O,19,S,986,10.88,63.08,6.86,12,MON,MAY,N,904,10.07,62.52,6.29,14,FRI,AUG
1253,9,395,INY,120.95,906,A,19,S,852,14.48,64.4,9.32,11,SAT,JUL,S,756,13.52,61.22,8.27,14,SUN,MAR
1254,9,395,MNO,13.931,310,B,19,S,837,13.17,79.71,10.5,10,SUN,JAN,S,681,12.38,69,8.54,14,SUN,MAR
1255,9,395,MNO,25.75,907,A,19,N,555,16.89,61.8,10.44,9,SUN,SEP,S,449,15.12,55.85,8.44,14,SUN,AUG
1256,9,395,MNO,25.75,308,B,19,S,904,12.95,68.8,8.91,9,SUN,AUG,S,823,11.96,67.79,8.11,15,SUN,MAR
1257,9,395,MNO,40.336,987,A,19,N,511,16.62,66.19,11,8,SAT,JUL,S,416,16.15,55.47,8.96,13,SAT,JUL
1258,9,395,MNO,50.744,988,B,19,N,540,20.36,53.25,10.84,12,SUN,AUG,S,474,16.81,56.63,9.52,16,MON,SEP
1259,9,395,MNO,58.24,989,A,19,S,381,17.71,57.64,10.21,9,SUN,JUL,S,343,13.67,67.26,9.19,14,TUE,SEP
1260,9,395,MNO,76.3,526,B,19,S,379,18.83,50.13,9.44,12,SUN,AUG,S,358,15.2,58.69,8.92,15,FRI,AUG
1261,9,395,MNO,93.7,528,A,19,S,309,15.97,51.76,8.26,11,SUN,JUL,N,337,12.92,69.77,9.01,15,MON,MAY
1262,9,395,MNO,116.965,530,B,19,N,358,15.1,54.66,8.25,12,SUN,JUN,N,333,13.87,55.32,7.67,13,SUN,AUG
1263,9,395,MNO,120.49,991,B,19,S,352,12.77,67.3,8.59,8,MON,SEP,N,327,12.28,65.01,7.98,14,SUN,JUN
1264,2,395,LAS,4.615,198,A,19,N,281,8.7,51.94,4.52,11,SUN,OCT,S,383,9.07,67.91,6.16,17,THU,OCT
1265,2,395,LAS,4.615,215,B,19,S,655,10.93,59.65,6.52,12,MON,MAY,S,725,11.7,61.7,7.22,14,SUN,AUG
1266,2,395,LAS,29.84,289,A,19,N,461,14.41,68.4,9.85,10,SAT,SEP,N,527,16.8,67.05,11.26,13,FRI,SEP
1267,2,395,LAS,61.094,176,A,19,N,292,10.71,67.91,7.27,7,MON,NOV,S,246,9.64,63.57,6.13,14,TUE,NOV
1268,2,395,LAS,61.094,175,B,19,S,516,9.78,63,6.16,10,TUE,MAY,N,663,11.46,69.14,7.92,15,MON,DEC
1269,2,395,LAS,70.12,261,A,19,S,91,9.52,62.33,5.94,11,SUN,MAY,S,112,13.24,55.17,7.31,14,FRI,MAY
1270,2,395,MOD,3.216,246,B,17,S,135,17.36,77.14,13.39,11,TUE,AUG,S,224,25.99,85.5,22.22,16,MON,AUG
1271,2,395,MOD,22.07,177,B,17,S,380,11.26,57.49,6.47,11,TUE,AUG,S,436,10.57,70.21,7.42,18,MON,AUG
1272,2,395,MOD,28.285,178,A,17,S,184,17.95,87.62,15.73,10,TUE,AUG,S,465,42.91,92.63,39.74,16,MON,AUG
1273,12,405,ORA,21.2,434,A,19,N,12740,6.33,52.1,3.3,12,SAT,JAN,N,13028,6.63,50.89,3.37,15,SAT,MAY
1274,7,405,LA,6.81,211,B,17,N,11025,6.2,60.46,3.75,7,TUE,MAY,N,10162,6.33,54.61,3.46,16,FRI,MAY
1275,7,405,LA,28.3,545,A,19,S,10693,6.24,52.98,3.31,10,SAT,JUN,S,10434,6.18,52.25,3.23,13,SUN,OCT
1276,7,405,LA,30.5,216,A,19,N,10816,6.49,51.99,3.38,8,WED,NOV,N,10577,6.31,52.32,3.3,13,SUN,NOV
1277,7,405,LA,37.026,412,A,19,N,9601,6.1,52.17,3.18,12,SAT,MAR,N,10199,5.95,56.77,3.38,19,THU,JUN
1278,7,405,LA,42.9,902,A,19,S,8498,4.81,74.76,3.6,5,TUE,AUG,N,8154,5.57,61.92,3.45,19,WED,MAY
1279,4,505,SOL,3.058,903,B,17,S,1817,9.75,60.83,5.93,10,SUN,JUN,S,2160,11.05,63.75,7.05,14,SUN,SEP
1280,3,505,YOL,0.396,955,B,19,S,1285,9.25,57.32,5.3,12,SAT,MAR,S,1663,10.88,63.04,6.86,13,SUN,JUN
1281,3,505,YOL,10.623,964,A,19,S,786,12.68,52.3,6.63,12,SAT,DEC,S,984,12.78,64.95,8.3,15,SUN,JUL
1282,3,505,YOL,10.623,342,B,19,S,969,9.51,56.34,5.36,12,SUN,JUN,S,1225,10.77,62.89,6.77,16,SUN,AUG
1283,3,505,YOL,22.356,965,B,19,S,725,11.46,57.27,6.56,12,SAT,JUL,S,906,12.77,64.21,8.2,14,SUN,AUG
1284,10,580,SJ,1.413,500,B,19,E,1581,10.66,51.27,5.46,12,SAT,DEC,E,1749,8.97,67.4,6.04,16,FRI,FEB
1285,4,580,ALA,10.689,532,A,17,E,8430,6.06,62.18,3.77,7,THU,AUG,W,10713,7.22,66.33,4.79,14,WED,AUG
1286,4,580,ALA,30.354,535,A,17,E,7364,6.94,52.19,3.62,7,MON,MAY,E,7477,6.88,53.43,3.67,16,MON,FEB
1287,7,605,LA,11,222,B,19,S,7895,6.26,51.76,3.24,11,SAT,FEB,N,7818,6.18,51.96,3.21,18,SAT,JUN
1288,7,605,LA,22.92,547,O,19,S,6626,6.49,54.84,3.56,7,TUE,JAN,S,6681,6.35,56.57,3.59,17,MON,JUL
1289,4,680,SCL,5.068,545,A,18,N,7720,7.21,64.11,4.62,7,TUE,MAY,S,6571,7.54,52.18,3.93,14,SAT,MAY
1290,4,680,ALA,1.961,39,A,18,S,7365,8.36,63.91,5.34,9,WED,NOV,S,5573,6.94,58.27,4.04,17,SAT,MAY
1291,4,680,CC,8.751,158,A,19,S,6916,7.64,51.77,3.96,7,THU,APR,S,6748,7.46,51.74,3.86,17,TUE,FEB
1292,7,710,LA,7.6,37,A,17,N,8515,10.82,55.66,6.02,6,TUE,OCT,N,8299,11.51,51.01,5.87,16,FRI,OCT
1293,11,805,SD,0.647,922,A,19,S,371,7.71,81,6.25,6,FRI,OCT,S,380,7.14,89.62,6.4,20,TUE,SEP
1294,11,805,SD,8.854,944,A,19,N,8810,5.61,70.29,3.94,6,WED,NOV,S,10307,7.48,61.65,4.61,15,FRI,FEB
1295,11,805,SD,14.461,966,B,19,N,9575,5.64,74.36,4.19,6,FRI,APR,S,9941,7.55,57.69,4.36,14,TUE,NOV
1296,11,805,SD,16.431,927,B,19,N,7464,5.49,71.55,3.93,6,WED,FEB,S,9077,7.87,60.71,4.78,14,THU,JUN
1297,11,805,SD,23.651,929,B,19,S,7677,7.29,55.46,4.05,12,FRI,JAN,S,8867,7.82,59.77,4.67,14,TUE,NOV
1298,11,805,SD,24.44,683,X,19,N,9464,6.48,71.44,4.63,6,WED,MAY,S,8967,7.36,59.62,4.39,14,FRI,DEC
1299,11,805,SD,28.874,947,B,18,S,4971,7.15,56.04,4.01,8,TUE,JUN,S,4355,6.82,51.5,3.51,14,SAT,JUN
1300,11,905,SD,3.207,932,A,19,W,2596,8.32,51.98,4.32,7,WED,MAR,E,2963,8.88,55.55,4.93,15,FRI,APR
1301,11,905,SD,5.164,942,A,19,E,12450,13.78,90.18,12.43,3,TUE,AUG,E,8255,11.99,68.73,8.24,15,THU,JUL
1302,11,905,SD,9.778,128,B,19,E,5550,8.74,76.8,6.71,8,WED,AUG,E,5529,9.73,68.73,6.68,16,MON,SEP
