year,RTE,DIST,CNTY,POSTMILE,DESCRIPTION,VEHICLE_AADT_TOTAL,TOT_TRK_AADT,TRK_PERCENT_TOT
2021,18,8,SBD,100.956,JCT. RTE. 395,9100,672,7.38
2021,20,1,MEN,0,JCT. RTE. 1,8700,954,10.97
2021,20,1,MEN,2.08,SUMMER LANE,3700,418,11.3
2021,20,1,MEN,17.285,CHAMBERLAIN CREEK,2800,293,10.48
2021,20,1,MEN,35.956,NORTH JCT. RTE. 101,6400,453,7.08
2021,20,1,MEN,35.39,MARINA DRIVE,9806,1274,12.99
2021,20,1,MEN,38.054,POTTER VALLEY ROAD,9800,1091,11.13
2021,20,1,LAK,8.319,JCT. RTE. 29 SOUTH,11100,1050,9.46
2021,20,1,LAK,8.319,JCT. RTE. 29 SOUTH,8100,932,11.51
2021,20,1,LAK,12.199,LUCERNE CUTOFF,9800,939,9.58
2021,20,1,LAK,12.199,LUCERNE CUTOFF,12000,934,7.78
2021,20,1,LAK,18.53,"LUCERNE, EAST; BELL RAY AVENUE",8700,677,7.78
2021,20,1,LAK,31.62,JCT. RTE. 53 SOUTH,8500,915,10.76
2021,20,1,LAK,31.62,JCT. RTE. 53 SOUTH,7300,906,12.41
2021,20,3,COL,3.451,JCT. RTE. 16 SOUTH,5500,800,14.55
2021,20,3,COL,3.451,JCT. RTE. 16 SOUTH,5800,615,10.61
2021,20,3,COL,22.12,"WILLIAMS, JCT. RTE. 5",6600,700,10.61
2021,20,3,COL,22.12,"WILLIAMS, JCT. RTE. 5",5700,1083,19
2021,20,3,COL,31.091,"COLUSA, JCT. RTE. 45 NORTH",8400,672,8
2021,20,3,COL,31.091,"COLUSA, JCT. RTE. 45 NORTH",11000,770,7
2021,20,3,COL,32.29,"COLUSA, FREMONT STREET",10200,714,7
2021,20,3,SUT,9.176,ACACIA AVENUE,7700,501,6.51
2021,20,3,SUT,9.176,ACACIA AVENUE,8400,1461,17.39
2021,20,3,SUT,15.598,JCT. RTE. 99,32500,1950,6
2021,20,3,SUT,15.573,JCT. RTE. 99,35000,1645,4.7
2021,20,3,SUT,17.057,SUTTER/YUBA COUNTY LINE,44500,2136,4.8
2021,20,3,YUB,0,SUTTER/YUBA COUNTY LINE,44500,2136,4.8
2021,20,3,YUB,0.989,"MARYSVILLE, SOUTH JCT. RTE. 70",36000,2520,7
2021,20,3,YUB,1.472,NORTH JCT. RTE. 70,27500,2544,9.25
2021,20,3,YUB,1.98,"MARYSVILLE, BUCHANAN STREET",14300,1421,9.94
2021,20,3,YUB,7.018,HALLWOOD BOULEVARD,9500,493,5.19
2021,20,3,NEV,12.24,"GRASS VALLEY, JCT. RTE. 49",38500,2695,7
2021,20,3,NEV,12.92,JCT. RTE. 174,33500,2178,6.5
2021,20,3,NEV,14.797,BRUNSWICK ROAD,27500,1650,6
2021,20,3,NEV,17.398,"NEVADA CITY, EAST JCT. RTE. 49",16700,885,5.3
2021,20,3,NEV,17.398,"NEVADA CITY, EAST JCT. RTE. 49",5500,579,10.52
2021,20,3,NEV,31.834,WASHINGTON ROAD,4000,618,15.45
2021,20,3,NEV,45.661,JCT RTE 80,3150,335,10.63
2021,22,7,LA,0,"LONG BEACH, JCT. RTE. 1, PACIFIC COAST HIGHWAY",54000,1172,2.17
2021,22,12,ORA,0.65,JCT. RTE. 405,143000,3718,2.6
2021,22,12,ORA,0.66,JCT. RTE. 405,113000,9831,8.7
2021,22,12,ORA,3.587,"GARDEN GROVE, JCT. RTE. 39",134000,6566,4.9
2021,22,12,ORA,3.587,"GARDEN GROVE, JCT. RTE. 39",166000,8134,4.9
2021,22,12,ORA,7.829,"GARDEN GROVE, HARBOR BOULEVARD",213000,10224,4.8
2021,22,12,ORA,7.829,"GARDEN GROVE, HARBOR BOULEVARD",218000,10246,4.7
2021,22,12,ORA,10.478,"SANTA ANA, JCT. RTES. 5 AND 57; SANTA ANA/ ORANGE FREEWAYS",234000,10530,4.5
2021,22,12,ORA,10.478,"SANTA ANA, JCT. RTES. 5 AND 57; SANTA ANA/ ORANGE FREEWAYS",162000,7290,4.5
2021,22,12,ORA,13.164,"JCT. RTE. 55, COSTA MESA FREEWAY",140000,4760,3.4
2021,23,7,LA,0,"JCT. RTE. 1, PACIFIC COAST HIGHWAY",350,6,1.6
2021,23,7,VEN,2.258,"THOUSAND OAKS, TRIUNFO CANYON ROAD",10100,337,3.34
2021,23,7,VEN,2.258,"THOUSAND OAKS, TRIUNFO CANYON ROAD",15900,410,2.58
2021,23,7,VEN,3.32,"THOUSAND OAKS, JCT. RTE. 101, VENTURA FREEWAY INTERCHANGE",25500,464,1.82
2021,23,7,VEN,3.339,"THOUSAND OAKS, JCT. RTE. 101, VENTURA FREEWAY INTERCHANGE",80000,3184,3.98
2021,23,7,VEN,11.432,"MOORPARK, JCT. RTE. 118, RONALD REAGAN FREEWAY INTERCHANGE; CONTINUE VIA NEW LOS ANGELES AVENUE",49500,2742,5.54
2021,23,7,VEN,12.26,"MOORPARK, JCT. RTE. 118, NEW LOS ANGELES AVE",21000,3177,15.13
2021,23,7,VEN,12.9,"MOORPARK, JCT. RTE. 118, NEW LOS ANGELES AVE",7800,1203,15.42
2021,23,7,VEN,14.607,SPRING ROAD,2750,270,9.8
2021,23,7,VEN,14.607,SPRING ROAD,7100,342,4.82
2021,23,7,VEN,16.8,GRIMES CANYON ROAD,4350,872,20.05
2021,23,7,VEN,24.165,"FILLMORE, JCT. RTE. 126, VENTURA STREET",6300,862,13.68
2021,24,4,ALA,1.847,"OAKLAND, JCT. RTES. 580 AND 980",154000,3819,2.48
2021,24,4,ALA,5.117,"OAKLAND, JCT. RTE. 13",158000,4408,2.79
2021,24,4,ALA,5.117,"OAKLAND, JCT. RTE. 13",162000,3256,2.01
2021,24,4,ALA,5.887,"OAKLAND, CALDECOTT TUNNEL",169200,3824,2.26
2021,24,4,CC,2.319,CAMINO PABLO,158000,3618,2.29
2021,24,4,CC,7.656,"LAFAYETTE, PLEASANT HILL ROAD",164000,4100,2.5
2021,24,4,CC,7.656,"LAFAYETTE, PLEASANT HILL ROAD",175000,6125,3.5
2021,25,5,MON,0,JCT. RTE. 198,140,36,25.45
2021,25,5,SBT,7.3,BITTER WATER/KING CITY ROAD,330,30,9
2021,25,5,SBT,21.47,JCT. RTE. 146 WEST,510,46,9
2021,25,5,SBT,21.47,JCT. RTE. 146 WEST,660,7,1
2021,25,5,SBT,39.533,"PAICINES, PANOCHE ROAD",1000,120,12
2021,25,4,SCL,2.528,"GILROY, JCT RTE 101",27500,1790,6.51
2021,26,10,SJ,1.11,JCT. RTE. 99,9300,828,8.9
2021,26,10,SJ,1.11,JCT. RTE. 99,22300,2475,11.1
2021,26,10,SJ,1.897,CARDINAL AVENUE,10200,1020,10
2021,26,10,SJ,1.897,CARDINAL AVENUE,12600,932,7.4
2021,26,10,SJ,6.85,JACKTONE ROAD,6500,403,6.2
2021,26,10,SJ,6.85,JACKTONE ROAD,7000,483,6.9
2021,26,10,SJ,11.08,"LINDEN, FLOOD ROAD/FRONT STREET",5500,385,7
2021,26,10,SJ,11.08,"LINDEN, FLOOD ROAD/FRONT STREET",5400,232,4.3
2021,26,10,SJ,15.06,ESCALON/BELLOTA ROAD,5500,446,8.1
2021,26,10,SJ,15.06,ESCALON/BELLOTA ROAD,5500,369,6.7
2021,26,10,CAL,4.379,JENNY LIND ROAD,2500,170,6.8
2021,26,10,CAL,4.379,JENNY LIND ROAD,6300,397,6.3
2021,26,10,CAL,8.53,LA CONTENTA COUNTRY CLUB ENTRANCE,11800,637,5.4
2021,26,10,CAL,8.53,LA CONTENTA COUNTRY CLUB ENTRANCE,11900,536,4.5
2021,26,10,CAL,10.302,"VALLEY SPRINGS, JCT. RTE. 12",11400,490,4.3
2021,26,10,CAL,10.435,"VALLEY SPRINGS, JCT. RTE. 12",1700,85,5
2021,26,10,CAL,18.069,"MOKELUMNE HILL, JCT. RTE. 49",2350,108,4.59
2021,26,10,CAL,18.069,"MOKELUMNE HILL, JCT. RTE. 49",1700,75,4.43
2021,26,10,CAL,26.797,RIDGE ROAD,1100,68,6.19
2021,26,10,CAL,26.797,RIDGE ROAD,740,38,5.1
2021,26,10,CAL,32.65,"GLENCO, ASSOCIATED OFFICE ROAD",700,36,5.2
2021,26,10,CAL,32.65,"GLENCO, ASSOCIATED OFFICE ROAD",750,39,5.2
2021,26,10,CAL,34.77,WINTON ROAD,1400,59,4.2
2021,26,10,CAL,34.77,WINTON ROAD,1800,68,3.8
2021,26,10,AMA,4.644,JCT. RTE. 88,2550,156,6.1
2021,27,7,LA,0,"JCT. RTE. 1, PACIFIC COAST HIGHWAY",14100,235,1.67
2021,27,7,LA,12.276,"LOS ANGELES, VENTURA BOULEVARD",30000,666,2.22
2021,27,7,LA,12.43,"LOS ANGELES, JCT. RTE. 101, VENTURA FREEWAY",56000,1915,3.42
2021,27,7,LA,12.43,"LOS ANGELES, JCT. RTE. 101, VENTURA FREEWAY",48500,1567,3.23
2021,27,7,LA,20.062,"LOS ANGELES, JCT. RTE. 118, RONALD REAGAN FREEWAY",41500,2009,4.84
2021,28,3,PLA,0.085,"TAHOE CITY, JCT. RTE. 89",11000,397,3.61
2021,28,3,PLA,4.25,LARDIN WAY,7000,295,4.21
2021,28,3,PLA,9.34,"KINGS BEACH, JCT. RTE. 267 NORTH",11200,404,3.61
2021,28,3,PLA,9.34,"KINGS BEACH, JCT. RTE. 267 NORTH",13100,473,3.61
2021,28,3,PLA,11,CAL-NEVA DRIVE,13000,350,2.69
2021,29,4,SOL,0,"VALLEJO, JCT. RTE. 80",8200,310,3.78
2021,29,4,SOL,2.066,"VALLEJO, MAINE STREET",15300,584,3.82
2021,29,4,SOL,2.066,"VALLEJO, MAINE STREET",15300,571,3.73
2021,29,4,SOL,2.82,"VALLEJO, TENNESSEE STREET",15300,421,2.75
2021,29,4,SOL,2.82,"VALLEJO, TENNESSEE STREET",19000,709,3.73
2021,29,4,SOL,4.732,LEWIS BROWN DR/JCT. RTE. 37,28800,965,3.35
2021,29,4,SOL,4.732,LEWIS BROWN DR/JCT. RTE. 37,43500,3454,7.94
2021,29,4,SOL,5.955,SOLANO/NAPA COUNTY LINE,43500,3010,6.92
2021,29,4,NAP,4.706,JCT. RTE. 12 EAST,59000,3705,6.28
2021,29,4,NAP,4.706,JCT. RTE. 12 EAST,39500,2745,6.95
2021,29,4,NAP,6.196,JCT. RTE. 221 NORTH,43500,3258,7.49
2021,29,4,NAP,8.657,JCT. RTE. 121 SOUTH,47000,2820,6
2021,29,4,NAP,9.1,IMOLA AVENUE,43000,3861,8.98
2021,29,4,NAP,10.305,"NAPA, JCT. RTE. 121 NORTH",53000,2576,4.86
2021,29,4,NAP,11.548,FIRST STREET,61000,2056,3.37
2021,29,4,NAP,24.595,"RUTHERFORD, JCT. RTE. 128 EAST",23300,1447,6.21
2021,29,4,NAP,24.595,"RUTHERFORD, JCT. RTE. 128 EAST",21700,1565,7.21
2021,29,4,NAP,28.75,"ST. HELENA, ADAMS STREET",18100,1216,6.72
2021,29,4,NAP,36.893,"CALISTOGA, JCT. RTE. 128 NORTHWEST",11400,364,3.19
2021,29,4,NAP,36.893,"CALISTOGA, JCT. RTE. 128 NORTHWEST",13100,795,6.07
2021,29,4,NAP,37.902,"CALISTOGA, SILVERADO TRAIL",11400,469,4.11
2021,29,4,NAP,37.902,"CALISTOGA, SILVERADO TRAIL",9700,880,9.07
2021,29,1,LAK,5.811,"MIDDLETOWN, JCT. RTE. 175",8100,322,3.98
2021,29,1,LAK,5.811,"MIDDLETOWN, JCT. RTE. 175",12800,781,6.1
2021,29,1,LAK,20.31,JCT. RTE. 53 NORTH,9700,869,8.96
2021,29,1,LAK,20.31,JCT. RTE. 53 NORTH,11700,906,7.74
2021,29,1,LAK,31.05,JCT. RTE. 175,9300,720,7.74
2021,29,1,LAK,31.05,JCT. RTE. 175,9900,766,7.74
2021,29,1,LAK,40.14,JCT. RTE. 175,14500,792,5.46
2021,29,1,LAK,40.14,JCT. RTE. 175,13000,710,5.46
2021,29,1,LAK,45.145,PARK WAY INTERCHANGE,12200,715,5.86
2021,29,1,LAK,52.539,"JCT. RTE. 20, UPPER LAKE",7000,555,7.93
2021,32,3,GLE,0,JCT. RTE. 5,6700,821,12.26
2021,32,3,GLE,9.626,JCT. RTE. 45 SOUTH,12700,1101,8.67
2021,32,3,GLE,9.626,JCT. RTE. 45 SOUTH,9700,753,7.76
2021,32,3,BUT,7.79,WEST SACRAMENTO AVENUE,19100,838,4.39
2021,32,3,BUT,7.79,WEST SACRAMENTO AVENUE,17700,970,5.48
2021,32,3,BUT,10.187,"CHICO, JCT. RTE. 99",15400,705,4.58
2021,32,3,BUT,10.187,"CHICO, JCT. RTE. 99",17100,1197,7
2021,32,3,BUT,11.27,"CHICO, EL MONTE AVENUE",10100,357,3.53
2021,32,2,TEH,0,BUTTE/TEHAMA COUNTY LINE,1300,121,9.31
2021,32,2,TEH,24.876,JCT. RTE. 36,1350,126,9.33
2021,33,7,VEN,0,"VENTURA, JCT. RTE. 101, VENTURA FREEWAY INTERCHANGE",38000,939,2.47
2021,33,7,VEN,4.046,"VENTURA, VENTURA AVENUE",29000,1027,3.54
2021,33,7,VEN,11.199,W JCT ST 150,19100,741,3.88
2021,33,7,VEN,11.211,"OJAI, EAST JCT. RTE. 150, OJAI AVENUE; ROUTE CONTINUES VIA MARICOPA HIGHWAY",10000,321,3.21
2021,33,7,VEN,11.961,EL ROBLAR DRIVE,2250,66,2.93
2021,33,7,VEN,13.35,LOS PADRES NATIONAL FOREST BOUNDARY,1350,60,4.47
2021,33,7,VEN,30.219,SESPE GORGE MAINTENANCE STATION,390,34,8.65
2021,33,7,VEN,57.508,VENTURA/SANTA BARBARA COUNTY LINE,300,47,15.83
2021,33,5,SLO,2.775,JCT. RTE. 166 WEST,650,223,34.31
2021,33,5,SLO,2.802,JCT. RTE. 166 WEST,3350,1207,36.03
2021,33,6,KER,11.555,"MARICOPA, JCT. RTE. 166 EAST",4250,924,21.74
2021,33,6,KER,11.555,"MARICOPA, JCT. RTE. 166 EAST",4500,551,12.24
2021,33,6,KER,17.889,"TAFT, JCT. RTE. 119 EAST",5800,1000,17.24
2021,33,6,KER,17.889,"TAFT, JCT. RTE. 119 EAST",2150,448,20.84
2021,33,6,KER,19.129,LINCOLN/10TH STREETS,8700,951,10.93
2021,33,6,KER,19.129,LINCOLN/10TH STREETS,7300,918,12.58
2021,33,6,KER,23.41,MIDWAY ROAD,3700,852,23.03
2021,33,6,KER,23.41,MIDWAY ROAD,3250,742,22.83
2021,33,6,KER,33.454,JCT. RTE. 58 WEST,2500,896,35.84
2021,33,6,KER,33.454,JCT. RTE. 58 WEST,2500,958,38.32
2021,33,6,KER,34.285,JCT. RTE. 58 EAST,1350,501,37.11
2021,33,6,KER,60.168,JCT. RTE. 46,1950,559,28.67
2021,33,6,KER,60.168,JCT. RTE. 46,2250,447,19.86
2021,33,6,KIN,7.8,"REEF CITY, JCT. RTE. 41",1700,329,19.35
2021,33,6,KIN,7.8,"REEF CITY, JCT. RTE. 41",2850,444,15.58
2021,33,6,FRE,8.02,ALPINE/LOST HILLS ROADS,2100,237,11.29
2021,33,6,FRE,8.02,ALPINE/LOST HILLS ROADS,1850,109,5.89
2021,33,6,FRE,14.75,MERCED AVENUE,8800,633,7.19
2021,33,6,FRE,15.707,"COALINGA, JCT. RTE. 198 WEST",4050,170,4.2
2021,33,6,FRE,15.707,"COALINGA, JCT. RTE. 198 WEST",8600,940,10.93
2021,33,6,FRE,16.78,"COALINGA, PHELPS AVENUE",5400,759,14.06
2021,33,6,FRE,18.588,GALE AVENUE,4500,703,15.62
2021,33,6,FRE,24.316,JCT. RTE. 198 EAST,4150,708,17.06
2021,33,6,FRE,24.316,JCT. RTE. 198 EAST,2350,431,18.34
2021,33,6,FRE,29,"JCT. RTE. 145 NORTHEAST, SOUTH JCT. RTE. 5",2300,426,18.5
2021,33,6,FRE,39.853,NORTH JCT. RTE. 5,1750,646,36.92
2021,33,6,FRE,62.247,"MENDOTA, JCT. RTE. 180 EAST",5100,706,13.85
2021,33,6,FRE,62.247,"MENDOTA, JCT. RTE. 180 EAST",12400,988,7.97
2021,33,6,FRE,70.557,"FIREBAUGH, 8TH STREET",9100,1729,19
2021,33,6,FRE,70.557,"FIREBAUGH, 8TH STREET",8600,1234,14.35
2021,33,6,FRE,79.905,BRANNON AVENUE,2500,446,17.85
2021,33,6,FRE,79.905,BRANNON AVENUE,2250,338,15
2021,33,10,MER,5.635,EAST JCT. RTE. 152,6500,910,14
2021,33,10,MER,13.238,WEST JCT. RTE 152,11300,3435,30.4
2021,33,10,MER,16.643,JCT. RTE. 5,12900,3664,28.4
2021,33,10,MER,16.643,JCT. RTE. 5,14200,3280,23.1
2021,33,10,MER,26.464,NORTH JCT. RTE. 140 EAST,7600,1497,19.7
2021,33,10,MER,27.111,NORTH JCT. RTE. 140 EAST,8900,1246,14
2021,33,10,STA,6.838,"CROWS LANDING, CROWS LANDING/FINK ROADS",4600,437,9.5
2021,33,10,SJ,0.818,"VERNALIS, JCT. RTE. 132",2900,600,20.69
2021,33,10,SJ,0.818,"VERNALIS, JCT. RTE. 132",3600,594,16.51
2021,33,10,SJ,4.826,JCT. RTE. 5,4800,787,16.4
2021,34,7,VEN,6.27,"OXNARD, RICE AVENUE",9800,784,8
2021,34,7,VEN,13.603,"CAMARILLO, JCT. RTE. 101, VENTURA FREEWAY",15300,2359,15.42
2021,34,7,VEN,13.603,"CAMARILLO, JCT. RTE. 101, VENTURA FREEWAY",15300,3062,20.01
2021,34,7,VEN,17.663,"SOMIS, JCT. RTE. 118, LOS ANGELES AVENUE",12200,1730,14.18
2021,35,4,SCL,0.053,JCT. RTE. 17,1000,78,7.81
2021,35,4,SCL,14.1,JCT. RTE. 9,1300,21,1.59
2021,35,4,SCL,14.1,JCT. RTE. 9,1300,22,1.7
2021,35,4,SM,10.518,"WOODSIDE, JCT. RTE. 84",2200,100,4.56
2021,35,4,SM,23.037,JCT. RTE. 92,2400,31,1.31
2021,35,4,SM,21.72,JCT. RTE. 92,3300,288,8.73
2021,35,4,SM,23.037,JCT. RTE. 280,3300,43,1.3
2021,35,4,SM,23.037,JCT. RTE. 280,16200,157,0.97
2021,35,4,SM,28.687,"DALY CITY, JCT. RTE. 1",32000,352,1.1
2021,35,4,SM,28.687,"DALY CITY, JCT. RTE. 1",24700,257,1.04
2021,35,4,SM,30.834,JOHN DALY BOULEVARD,29500,325,1.1
2021,35,4,SM,30.834,JOHN DALY BOULEVARD,30500,311,1.02
2021,35,4,SF,3.164,"SAN FRANCISCO, JCT. RTE. 1",26500,276,1.04
2021,36,1,HUM,0,"ALTON, JCT. RTE. 101",5000,488,9.75
2021,36,1,HUM,2.811,"HYDESVILLE, ROHNERVILLE ROAD",5300,753,14.2
2021,36,1,HUM,2.811,"HYDESVILLE, ROHNERVILLE ROAD",4600,653,14.2
2021,36,1,HUM,7.54,"CARLOTTA, EAST",2600,298,11.47
2021,36,2,TRI,27.23,JCT. RTE. 3 NORTH,880,128,14.55
2021,36,2,TRI,41.139,TRINITY/SHASTA COUNTY LINE,490,15,3.06
2021,36,2,SHA,0,TRINITY/SHASTA COUNTY LINE,490,15,3.06
2021,36,2,SHA,8.87,PLATINA ROAD,680,122,17.94
2021,36,2,SHA,8.87,PLATINA ROAD,740,118,15.95
2021,36,2,SHA,11.928,SHASTA/TEHAMA COUNTY LINE,540,18,3.33
2021,36,2,TEH,23.2,BOWMAN ROAD,560,18,3.27
2021,36,2,TEH,23.2,BOWMAN ROAD,630,65,10.32
2021,36,2,TEH,39.72,BAKER ROAD,3750,206,5.49
2021,36,2,TEH,39.72,BAKER ROAD,4150,127,3.05
2021,36,2,TEH,39.734,NORTH MAIN STREET,8000,202,2.52
2021,36,2,TEH,40.87,"RED BLUFF, CRITTENDEN STREET",8200,240,2.93
2021,36,2,TEH,41.29,"RED BLUFF, OAK STREET",10900,240,2.2
2021,36,2,TEH,41.29,"RED BLUFF, OAK STREET",18700,299,1.6
2021,36,2,TEH,41.847,"RED BLUFF, JCT. RTE. 5",19000,323,1.7
2021,36,2,TEH,41.847,"RED BLUFF, JCT. RTE. 5",19500,1326,6.8
2021,36,2,TEH,42.79,"RED BLUFF, CHESTNUT AVENUE",17400,1409,8.1
2021,36,2,TEH,43.28,HOY ROAD,17700,1682,9.5
2021,36,2,TEH,43.28,HOY ROAD,12300,938,7.63
2021,36,2,TEH,44.004,JCT. RTE. 99 SOUTH,2200,270,12.27
2021,36,2,TEH,55.26,MANTON ROAD,1550,124,8.02
2021,36,2,TEH,58.18,PAYNES CREEK,1350,135,10
2021,36,2,TEH,83.142,"MINERAL, JCT. RTE. 172 SOUTHEAST",1150,129,11.22
2021,36,2,TEH,87.681,JCT. RTE. 89 NORTH,930,104,11.22
2021,36,2,TEH,91.253,"MORGAN SPRINGS, JCT. RTE. 172 SOUTHWEST",930,104,11.18
2021,36,2,TEH,99.935,JCT. RTE. 32 SOUTHWEST,960,106,10.99
2021,36,2,TEH,104.002,TEHAMA/PLUMAS COUNTY LINE,1900,209,10.99
2021,36,2,PLU,6.287,JCT. RTE. 89,1900,209,10.99
2021,36,2,PLU,6.287,JCT. RTE. 89,2850,313,10.99
2021,36,2,PLU,8.08,FARRAR DRIVE,3350,369,11.01
2021,36,2,PLU,8.84,FEATHER RIVER BRIDGE,4600,267,5.81
2021,36,2,PLU,9.18,"CHESTER, MELISSA AVENUE",3450,200,5.81
2021,36,2,PLU,13.93,BIG SPRINGS ROAD,1800,104,5.78
2021,36,2,PLU,18.421,PLUMAS/LASSEN COUNTY LINE,1800,105,5.81
2021,36,2,LAS,0,PLUMAS/LASSEN COUNTY LINE,1800,105,5.81
2021,36,2,LAS,0.76,JCT. RTE. 147 SOUTH,1800,148,8.24
2021,36,2,LAS,3.706,"WESTWOOD, COUNTY ROAD A 21",2300,189,8.22
2021,36,2,LAS,3.706,"WESTWOOD, COUNTY ROAD A 21",2350,194,8.24
2021,36,2,LAS,19.196,JCT. RTE. 44 NORTHWEST,2150,195,9.05
2021,36,2,LAS,19.196,JCT. RTE. 44 NORTHWEST,4100,503,12.26
2021,36,2,LAS,22.06,EAGLE LAKE ROAD,4400,540,12.27
2021,36,2,LAS,25.05,"SUSANVILLE, PACIFIC STREET",10100,1075,10.64
2021,36,2,LAS,25.356,"SUSANVILLE, JCT. RTE. 139 NORTH",13900,1095,7.88
2021,36,2,LAS,25.94,RIVERSIDE DRIVE,13900,1257,9.04
2021,36,2,LAS,26.22,"SUSANVILLE, JOHNSTONVILLE ROAD",8300,750,9.04
2021,37,4,MRN,11.2,"NOVATO, JCT. RTE. 101",34500,1270,3.68
2021,37,4,MRN,14.473,PETALUMA CREEK,35500,1317,3.71
2021,37,4,SON,3.9,JCT. RTE. 121 NORTH,35500,1608,4.53
2021,37,4,SON,3.9,JCT. RTE. 121 NORTH,33000,4389,13.3
2021,37,4,SOL,7.213,WALNUT AVENUE,35000,4393,12.55
2021,37,4,SOL,11.73,JCT. RTE. 80,53000,3106,5.86
2021,38,8,SBD,0,"REDLANDS, JCT. RTE. 10",21000,1890,9
2021,38,8,SBD,9.72,SAN BERNARDINO NATIONAL FOREST BOUNDARY,4700,423,9
2021,38,8,SBD,14.99,VALLEY OF THE FALLS DRIVE,4700,597,12.7
2021,38,8,SBD,14.99,VALLEY OF THE FALLS DRIVE,4000,520,13
2021,38,8,SBD,48.16,"BIG BEAR CITY, BIG BEAR BOULEVARD",14900,1937,13
2021,38,8,SBD,49.52,JCT. RTE. 18,17800,3026,17
2021,38,8,SBD,49.53,JCT. RTE. 18,4300,430,10
2021,38,8,SBD,59.438,"BIG BEAR DAM, JCT. RTE. 18",2300,281,12.2
2021,39,12,ORA,0,"HUNTINGTON BEACH, JCT. RTE. 1",30500,659,2.16
2021,39,12,ORA,3.12,"HUNTINGTON BEACH, MAIN STREET/ELLIS AVENUE",67000,724,1.08
2021,39,12,ORA,3.12,"HUNTINGTON BEACH, MAIN STREET/ELLIS AVENUE",62000,837,1.35
2021,39,12,ORA,5.8,"HUNTINGTON BEACH, JCT. RTE. 405, SAN DIEGO FREEWAY",86000,1471,1.71
2021,39,12,ORA,5.8,"HUNTINGTON BEACH, JCT. RTE. 405, SAN DIEGO FREEWAY",82000,1451,1.77
2021,39,12,ORA,8.478,"WESTMINSTER, JCT. RTE. 22, GARDEN GROVE FREEWAY",77000,1879,2.44
2021,39,12,ORA,8.478,"WESTMINSTER, JCT. RTE. 22, GARDEN GROVE FREEWAY",77000,1940,2.52
2021,39,12,ORA,12.685,"ANAHEIM, LINCOLN AVENUE",69000,2056,2.98
2021,39,12,ORA,12.685,"ANAHEIM, LINCOLN AVENUE",69000,1711,2.48
2021,39,12,ORA,14.378,"BUENA PARK, JCT. RTE. 91, ARTESIA FREEWAY",69000,1677,2.43
2021,39,12,ORA,14.378,"BUENA PARK, JCT. RTE. 91, ARTESIA FREEWAY",58000,1253,2.16
2021,39,12,ORA,19.168,"LA HABRA, JCT. RTE. 90 EAST",50000,1800,3.6
2021,39,12,ORA,19.168,"LA HABRA, JCT. RTE. 90 EAST",50000,1050,2.1
2021,39,12,ORA,20.719,"LA HABRA, JCT. RTE. 72",32500,1073,3.3
2021,39,12,ORA,22.6,HARBOR BOULEVARD,33000,990,3
2021,39,7,LA,17.813,SAN GABRIEL RIVER BRIDGE,2150,99,4.62
2021,39,7,LA,25.71,EAST FORK ROAD,1500,69,4.62
2021,39,7,LA,38.15,CRYSTAL LAKE ROAD,140,7,4.67
2021,40,8,SBD,0,"BARSTOW, JCT. RTE. 15",22700,8444,37.2
2021,40,8,SBD,7.181,A STREET,20500,7298,35.6
2021,40,8,SBD,7.181,A STREET,17700,7036,39.75
2021,40,8,SBD,12.191,AIRPORT ROAD,17700,6992,39.5
2021,40,8,SBD,18.446,WEST NEWBERRY ROAD,15000,6711,44.74
2021,40,8,SBD,28.481,E/O DESERT OASIS ROADSIDE REST,14500,7731,53.32
2021,40,8,SBD,132.739,JCT. RTE. 95 NORTH,18200,7735,42.5
2021,40,8,SBD,139.117,PARK ROAD,15000,6675,44.5
2021,40,8,SBD,143.764,JCT. RTE. 95 SOUTH,18700,8602,46
2021,40,8,SBD,143.764,JCT. RTE. 95 SOUTH,15000,8070,53.8
2021,40,8,SBD,154.643,ARIZONA STATE LINE,15500,8339,53.8
2021,41,5,SLO,0,"MORRO BAY, JCT. RTE. 1",7800,579,7.42
2021,41,5,SLO,15.894,"ATASCADERO, JCT. RTE. 101",13000,1690,13
2021,41,5,SLO,15.894,"ATASCADERO, JCT. RTE. 101",15000,915,6.1
2021,41,5,SLO,27.975,JCT. RTE. 229 SOUTH (TO CRESTON),2000,198,9.9
2021,41,5,SLO,27.975,JCT. RTE. 229 SOUTH (TO CRESTON),1050,167,15.9
2021,41,5,SLO,41.159,MC MILLAN CANYON ROAD,650,162,24.92
2021,41,5,SLO,41.159,MC MILLAN CANYON ROAD,1600,149,9.31
2021,41,5,SLO,42.172,JCT. RTE. 46,1750,147,8.4
2021,41,5,SLO,43.85,JCT. RTE. 46,8900,1300,14.61
2021,41,6,KIN,8.098,"REEF CITY, JCT. RTE. 33",9000,1620,18
2021,41,6,KIN,8.098,"REEF CITY, JCT. RTE. 33",8600,1907,22.17
2021,41,6,KIN,16.275,JCT. RTE. 5,8200,1558,19
2021,41,6,KIN,20.08,QUAIL AVENUE,8600,1380,16.05
2021,41,6,KIN,37.792,JACKSON AVENUE,12300,1835,14.92
2021,41,6,KIN,39.962,JCT RTE 198,12200,1826,14.97
2021,41,6,KIN,39.962,JCT RTE 198,19000,4355,22.92
2021,41,6,KIN,42.148,HANFORD-ARMONA ROAD,19100,2607,13.65
