year,RTE,DIST,CNTY,POSTMILE,DESCRIPTION,VEHICLE_AADT_TOTAL,TOT_TRK_AADT,TRK_PERCENT_TOT
2022,22,12,ORA,7.829,"GARDEN GROVE, HARBOR BOULEVARD",217500,10223,4.7
2022,22,12,ORA,10.478,"SANTA ANA, JCT. RTES. 5 AND 57; SANTA ANA/ ORANGE FREEWAYS",233800,10521,4.5
2022,22,12,ORA,10.478,"SANTA ANA, JCT. RTES. 5 AND 57; SANTA ANA/ ORANGE FREEWAYS",162400,7308,4.5
2022,22,12,ORA,13.164,"JCT. RTE. 55, COSTA MESA FREEWAY",139500,4743,3.4
2022,23,7,LA,0,"JCT. RTE. 1, PACIFIC COAST HIGHWAY",350,6,1.6
2022,23,7,VEN,2.258,"THOUSAND OAKS, TRIUNFO CANYON ROAD",10100,337,3.34
2022,23,7,VEN,2.258,"THOUSAND OAKS, TRIUNFO CANYON ROAD",15900,410,2.58
2022,23,7,VEN,3.32,"THOUSAND OAKS, JCT. RTE. 101, VENTURA FREEWAY INTERCHANGE",25500,464,1.82
2022,23,7,VEN,3.339,"THOUSAND OAKS, JCT. RTE. 101, VENTURA FREEWAY INTERCHANGE",80000,3184,3.98
2022,23,7,VEN,11.432,"MOORPARK, JCT. RTE. 118, RONALD REAGAN FREEWAY INTERCHANGE; CONTINUE VIA NEW LOS ANGELES AVENUE",49500,2742,5.54
2022,23,7,VEN,12.26,"MOORPARK, JCT. RTE. 118, NEW LOS ANGELES AVE",21000,3177,15.13
2022,23,7,VEN,12.9,"MOORPARK, JCT. RTE. 118, NEW LOS ANGELES AVE",7800,1203,15.42
2022,23,7,VEN,14.607,SPRING ROAD,2750,270,9.8
2022,23,7,VEN,14.607,SPRING ROAD,7100,342,4.82
2022,23,7,VEN,16.8,GRIMES CANYON ROAD,4350,872,20.05
2022,23,7,VEN,24.165,"FILLMORE, JCT. RTE. 126, VENTURA STREET",6300,862,13.68
2022,24,4,ALA,1.847,"OAKLAND, JCT. RTES. 580 AND 980",163000,4042,2.48
2022,24,4,ALA,5.117,"OAKLAND, JCT. RTE. 13",167000,4659,2.79
2022,24,4,ALA,5.117,"OAKLAND, JCT. RTE. 13",172000,3457,2.01
2022,24,4,ALA,5.887,"OAKLAND, CALDECOTT TUNNEL",169200,3824,2.26
2022,24,4,CC,2.319,CAMINO PABLO,167000,3824,2.29
2022,24,4,CC,7.656,"LAFAYETTE, PLEASANT HILL ROAD",173000,4325,2.5
2022,24,4,CC,7.656,"LAFAYETTE, PLEASANT HILL ROAD",185000,6475,3.5
2022,25,5,MON,0,JCT. RTE. 198,140,36,25.45
2022,25,5,SBT,7.3,BITTER WATER/KING CITY ROAD,400,36,9
2022,25,5,SBT,21.47,JCT. RTE. 146 WEST,510,46,9
2022,25,5,SBT,21.47,JCT. RTE. 146 WEST,660,7,1
2022,25,5,SBT,39.533,"PAICINES, PANOCHE ROAD",1000,120,12
2022,25,4,SCL,2.528,"GILROY, JCT RTE 101",28000,1823,6.51
2022,26,10,SJ,1.11,JCT. RTE. 99,9300,828,8.9
2022,26,10,SJ,1.11,JCT. RTE. 99,22300,2475,11.1
2022,26,10,SJ,1.897,CARDINAL AVENUE,10200,1020,10
2022,26,10,SJ,1.897,CARDINAL AVENUE,12600,932,7.4
2022,26,10,SJ,6.85,JACKTONE ROAD,6500,403,6.2
2022,26,10,SJ,6.85,JACKTONE ROAD,7000,483,6.9
2022,26,10,SJ,11.08,"LINDEN, FLOOD ROAD/FRONT STREET",5500,385,7
2022,26,10,SJ,11.08,"LINDEN, FLOOD ROAD/FRONT STREET",5400,232,4.3
2022,26,10,SJ,15.06,ESCALON/BELLOTA ROAD,5500,446,8.1
2022,26,10,SJ,15.06,ESCALON/BELLOTA ROAD,5500,369,6.7
2022,26,10,CAL,4.379,JENNY LIND ROAD,2500,170,6.8
2022,26,10,CAL,4.379,JENNY LIND ROAD,6300,397,6.3
2022,26,10,CAL,8.53,LA CONTENTA COUNTRY CLUB ENTRANCE,11800,637,5.4
2022,26,10,CAL,8.53,LA CONTENTA COUNTRY CLUB ENTRANCE,11900,536,4.5
2022,26,10,CAL,10.302,"VALLEY SPRINGS, JCT. RTE. 12",11400,490,4.3
2022,26,10,CAL,10.435,"VALLEY SPRINGS, JCT. RTE. 12",1700,85,5
2022,26,10,CAL,18.069,"MOKELUMNE HILL, JCT. RTE. 49",2350,108,4.59
2022,26,10,CAL,18.069,"MOKELUMNE HILL, JCT. RTE. 49",1700,75,4.43
2022,26,10,CAL,26.797,RIDGE ROAD,1100,68,6.19
2022,26,10,CAL,26.797,RIDGE ROAD,740,38,5.1
2022,26,10,CAL,32.65,"GLENCO, ASSOCIATED OFFICE ROAD",700,36,5.2
2022,26,10,CAL,32.65,"GLENCO, ASSOCIATED OFFICE ROAD",750,39,5.2
2022,26,10,CAL,34.77,WINTON ROAD,1400,59,4.2
2022,26,10,CAL,34.77,WINTON ROAD,1800,68,3.8
2022,26,10,AMA,4.644,JCT. RTE. 88,2550,156,6.1
2022,27,7,LA,0,"JCT. RTE. 1, PACIFIC COAST HIGHWAY",14100,235,1.67
2022,27,7,LA,12.276,"LOS ANGELES, VENTURA BOULEVARD",30000,666,2.22
2022,27,7,LA,12.43,"LOS ANGELES, JCT. RTE. 101, VENTURA FREEWAY",56000,1915,3.42
2022,27,7,LA,12.43,"LOS ANGELES, JCT. RTE. 101, VENTURA FREEWAY",48500,1567,3.23
2022,27,7,LA,20.062,"LOS ANGELES, JCT. RTE. 118, RONALD REAGAN FREEWAY",41500,2009,4.84
2022,28,3,PLA,0.085,"TAHOE CITY, JCT. RTE. 89",9600,347,3.61
2022,28,3,PLA,4.25,LARDIN WAY,6800,286,4.21
2022,28,3,PLA,9.34,"KINGS BEACH, JCT. RTE. 267 NORTH",11400,412,3.61
2022,28,3,PLA,9.34,"KINGS BEACH, JCT. RTE. 267 NORTH",13400,484,3.61
2022,28,3,PLA,11,CAL-NEVA DRIVE,12200,328,2.69
2022,29,4,SOL,0,"VALLEJO, JCT. RTE. 80",8300,314,3.78
2022,29,4,SOL,2.066,"VALLEJO, MAINE STREET",15500,592,3.82
2022,29,4,SOL,2.066,"VALLEJO, MAINE STREET",15500,578,3.73
2022,29,4,SOL,2.82,"VALLEJO, TENNESSEE STREET",15500,426,2.75
2022,29,4,SOL,2.82,"VALLEJO, TENNESSEE STREET",19300,720,3.73
2022,29,4,SOL,4.732,LEWIS BROWN DR/JCT. RTE. 37,29000,972,3.35
2022,29,4,SOL,4.732,LEWIS BROWN DR/JCT. RTE. 37,44000,3494,7.94
2022,29,4,SOL,5.955,SOLANO/NAPA COUNTY LINE,44000,3045,6.92
2022,29,4,NAP,4.706,JCT. RTE. 12 EAST,65000,4082,6.28
2022,29,4,NAP,4.706,JCT. RTE. 12 EAST,43500,3023,6.95
2022,29,4,NAP,6.196,JCT. RTE. 221 NORTH,48000,3595,7.49
2022,29,4,NAP,8.657,JCT. RTE. 121 SOUTH,52000,3120,6
2022,29,4,NAP,9.1,IMOLA AVENUE,43000,3947,9.18
2022,29,4,NAP,10.305,"NAPA, JCT. RTE. 121 NORTH",59000,2867,4.86
2022,29,4,NAP,11.548,FIRST STREET,67000,2258,3.37
2022,29,4,NAP,24.595,"RUTHERFORD, JCT. RTE. 128 EAST",26000,1615,6.21
2022,29,4,NAP,24.595,"RUTHERFORD, JCT. RTE. 128 EAST",24000,1730,7.21
2022,29,4,NAP,28.75,"ST. HELENA, ADAMS STREET",20000,1344,6.72
2022,29,4,NAP,36.893,"CALISTOGA, JCT. RTE. 128 NORTHWEST",12600,402,3.19
2022,29,4,NAP,36.893,"CALISTOGA, JCT. RTE. 128 NORTHWEST",14500,880,6.07
2022,29,4,NAP,37.902,"CALISTOGA, SILVERADO TRAIL",12600,518,4.11
2022,29,4,NAP,37.902,"CALISTOGA, SILVERADO TRAIL",10700,970,9.07
2022,29,1,LAK,5.811,"MIDDLETOWN, JCT. RTE. 175",8100,322,3.98
2022,29,1,LAK,5.811,"MIDDLETOWN, JCT. RTE. 175",12800,781,6.1
2022,29,1,LAK,20.31,JCT. RTE. 53 NORTH,9700,869,8.96
2022,29,1,LAK,20.31,JCT. RTE. 53 NORTH,11700,906,7.74
2022,29,1,LAK,31.05,JCT. RTE. 175,9300,720,7.74
2022,29,1,LAK,31.05,JCT. RTE. 175,9900,766,7.74
2022,29,1,LAK,40.14,JCT. RTE. 175,14500,792,5.46
2022,29,1,LAK,40.14,JCT. RTE. 175,13000,710,5.46
2022,29,1,LAK,45.145,PARK WAY INTERCHANGE,12200,715,5.86
2022,29,1,LAK,52.539,"JCT. RTE. 20, UPPER LAKE",6430,510,7.93
2022,32,3,GLE,0,JCT. RTE. 5,6800,834,12.26
2022,32,3,GLE,9.626,JCT. RTE. 45 SOUTH,9900,858,8.67
2022,32,3,GLE,9.626,JCT. RTE. 45 SOUTH,12900,1001,7.76
2022,32,3,BUT,7.79,WEST SACRAMENTO AVENUE,17700,777,4.39
2022,32,3,BUT,7.79,WEST SACRAMENTO AVENUE,19100,1047,5.48
2022,32,3,BUT,10.187,"CHICO, JCT. RTE. 99",17100,783,4.58
2022,32,3,BUT,10.187,"CHICO, JCT. RTE. 99",15400,1078,7
2022,32,3,BUT,11.27,"CHICO, EL MONTE AVENUE",12400,438,3.53
2022,32,2,TEH,0,BUTTE/TEHAMA COUNTY LINE,1550,144,9.31
2022,32,2,TEH,24.876,JCT. RTE. 36,1100,102,9.27
2022,33,7,VEN,0,"VENTURA, JCT. RTE. 101, VENTURA FREEWAY INTERCHANGE",38000,939,2.47
2022,33,7,VEN,4.046,"VENTURA, VENTURA AVENUE",29000,1027,3.54
2022,33,7,VEN,11.199,W JCT ST 150,19100,741,3.88
2022,33,7,VEN,11.211,"OJAI, EAST JCT. RTE. 150, OJAI AVENUE; ROUTE CONTINUES VIA MARICOPA HIGHWAY",10000,321,3.21
2022,33,7,VEN,11.961,EL ROBLAR DRIVE,2250,66,2.93
2022,33,7,VEN,13.35,LOS PADRES NATIONAL FOREST BOUNDARY,1350,60,4.47
2022,33,7,VEN,30.219,SESPE GORGE MAINTENANCE STATION,390,34,8.65
2022,33,7,VEN,57.508,VENTURA/SANTA BARBARA COUNTY LINE,300,47,15.83
2022,33,5,SLO,2.775,JCT. RTE. 166 WEST,630,216,34.31
2022,33,5,SLO,2.802,JCT. RTE. 166 WEST,3600,1297,36.03
2022,33,6,KER,11.555,"MARICOPA, JCT. RTE. 166 EAST",4100,891,21.74
2022,33,6,KER,11.555,"MARICOPA, JCT. RTE. 166 EAST",4500,551,12.24
2022,33,6,KER,17.889,"TAFT, JCT. RTE. 119 EAST",5800,1000,17.24
2022,33,6,KER,17.889,"TAFT, JCT. RTE. 119 EAST",2150,448,20.84
2022,33,6,KER,19.129,LINCOLN/10TH STREETS,8700,951,10.93
2022,33,6,KER,19.129,LINCOLN/10TH STREETS,7300,918,12.58
2022,33,6,KER,23.41,MIDWAY ROAD,3700,852,23.03
2022,33,6,KER,23.41,MIDWAY ROAD,3250,742,22.83
2022,33,6,KER,33.454,JCT. RTE. 58 WEST,2500,896,35.84
2022,33,6,KER,33.454,JCT. RTE. 58 WEST,2500,958,38.32
2022,33,6,KER,34.285,JCT. RTE. 58 EAST,1350,501,37.11
2022,33,6,KER,60.168,JCT. RTE. 46,1950,559,28.67
2022,33,6,KER,60.168,JCT. RTE. 46,2250,447,19.86
2022,33,6,KIN,7.8,"REEF CITY, JCT. RTE. 41",1700,329,19.35
2022,33,6,KIN,7.8,"REEF CITY, JCT. RTE. 41",2850,444,15.58
2022,33,6,FRE,8.02,ALPINE/LOST HILLS ROADS,2100,237,11.29
2022,33,6,FRE,8.02,ALPINE/LOST HILLS ROADS,1850,109,5.89
2022,33,6,FRE,14.75,MERCED AVENUE,8800,633,7.19
2022,33,6,FRE,15.707,"COALINGA, JCT. RTE. 198 WEST",4050,170,4.2
2022,33,6,FRE,15.707,"COALINGA, JCT. RTE. 198 WEST",8600,940,10.93
2022,33,6,FRE,16.8,"COALINGA, PHELPS AVENUE",5400,759,14.06
2022,33,6,FRE,18.588,GALE AVENUE,4550,711,15.62
2022,33,6,FRE,24.316,JCT. RTE. 198 EAST,4150,708,17.06
2022,33,6,FRE,24.316,JCT. RTE. 198 EAST,2350,431,18.34
2022,33,6,FRE,29,"JCT. RTE. 145 NORTHEAST, SOUTH JCT. RTE. 5",2250,416,18.5
2022,33,6,FRE,39.853,NORTH JCT. RTE. 5,1800,665,36.92
2022,33,6,FRE,62.247,"MENDOTA, JCT. RTE. 180 EAST",5000,693,13.85
2022,33,6,FRE,62.247,"MENDOTA, JCT. RTE. 180 EAST",13500,1076,7.97
2022,33,6,FRE,70.557,"FIREBAUGH, 8TH STREET",9300,1767,19
2022,33,6,FRE,70.557,"FIREBAUGH, 8TH STREET",8800,1263,14.35
2022,33,6,FRE,79.905,BRANNON AVENUE,2500,446,17.85
2022,33,6,FRE,79.905,BRANNON AVENUE,2250,338,15
2022,33,10,MER,5.635,EAST JCT. RTE. 152,6500,910,14
2022,33,10,MER,13.238,WEST JCT. RTE 152,10500,3192,30.4
2022,33,10,MER,16.643,JCT. RTE. 5,12900,3664,28.4
2022,33,10,MER,16.643,JCT. RTE. 5,14200,3280,23.1
2022,33,10,MER,26.464,NORTH JCT. RTE. 140 EAST,7600,1497,19.7
2022,33,10,MER,27.111,NORTH JCT. RTE. 140 EAST,8900,1246,14
2022,33,10,STA,6.838,"CROWS LANDING, CROWS LANDING/FINK ROADS",4600,437,9.5
2022,33,10,SJ,0.818,"VERNALIS, JCT. RTE. 132",2900,600,20.69
2022,33,10,SJ,0.818,"VERNALIS, JCT. RTE. 132",3600,594,16.51
2022,33,10,SJ,4.826,JCT. RTE. 5,4800,787,16.4
2022,34,7,VEN,6.27,"OXNARD, RICE AVENUE",9900,792,8
2022,34,7,VEN,13.603,"CAMARILLO, JCT. RTE. 101, VENTURA FREEWAY",15400,2375,15.42
2022,34,7,VEN,13.603,"CAMARILLO, JCT. RTE. 101, VENTURA FREEWAY",15400,3082,20.01
2022,34,7,VEN,17.663,"SOMIS, JCT. RTE. 118, LOS ANGELES AVENUE",12300,1744,14.18
2022,35,4,SCL,0.053,JCT. RTE. 17,1050,82,7.81
2022,35,4,SCL,14.1,JCT. RTE. 9,1400,22,1.59
2022,35,4,SCL,14.1,JCT. RTE. 9,1400,24,1.7
2022,35,4,SM,10.518,"WOODSIDE, JCT. RTE. 84",2450,112,4.56
2022,35,4,SM,23.037,JCT. RTE. 92,2700,35,1.31
2022,35,4,SM,21.72,JCT. RTE. 92,3700,323,8.73
2022,35,4,SM,23.037,JCT. RTE. 280,3700,48,1.3
2022,35,4,SM,23.037,JCT. RTE. 280,18100,176,0.97
2022,35,4,SM,28.687,"DALY CITY, JCT. RTE. 1",35500,391,1.1
2022,35,4,SM,28.687,"DALY CITY, JCT. RTE. 1",27500,286,1.04
2022,35,4,SM,30.834,JOHN DALY BOULEVARD,33000,363,1.1
2022,35,4,SM,30.834,JOHN DALY BOULEVARD,34000,347,1.02
2022,35,4,SF,3.164,"SAN FRANCISCO, JCT. RTE. 1",28500,296,1.04
2022,36,1,HUM,0,"ALTON, JCT. RTE. 101",4610,449,9.75
2022,36,1,HUM,2.811,"HYDESVILLE, ROHNERVILLE ROAD",5300,753,14.2
2022,36,1,HUM,2.811,"HYDESVILLE, ROHNERVILLE ROAD",4600,653,14.2
2022,36,1,HUM,7.54,"CARLOTTA, EAST",2600,298,11.47
2022,36,2,TRI,27.23,JCT. RTE. 3 NORTH,880,128,14.55
2022,36,2,TRI,41.139,TRINITY/SHASTA COUNTY LINE,490,15,3.06
2022,36,2,SHA,0,TRINITY/SHASTA COUNTY LINE,490,15,3.06
2022,36,2,SHA,8.87,PLATINA ROAD,680,122,17.94
2022,36,2,SHA,8.87,PLATINA ROAD,740,118,15.95
2022,36,2,SHA,11.928,SHASTA/TEHAMA COUNTY LINE,530,18,3.33
2022,36,2,TEH,23.2,BOWMAN ROAD,560,18,3.27
2022,36,2,TEH,23.2,BOWMAN ROAD,630,65,10.32
2022,36,2,TEH,39.72,BAKER ROAD,3750,206,5.49
2022,36,2,TEH,39.72,BAKER ROAD,4150,127,3.05
2022,36,2,TEH,39.734,NORTH MAIN STREET,7800,197,2.52
2022,36,2,TEH,40.87,"RED BLUFF, CRITTENDEN STREET",9200,270,2.93
2022,36,2,TEH,41.29,"RED BLUFF, OAK STREET",10600,233,2.2
2022,36,2,TEH,41.29,"RED BLUFF, OAK STREET",18200,291,1.6
2022,36,2,TEH,41.847,"RED BLUFF, JCT. RTE. 5",18500,315,1.7
2022,36,2,TEH,41.847,"RED BLUFF, JCT. RTE. 5",19000,1292,6.8
2022,36,2,TEH,42.79,"RED BLUFF, CHESTNUT AVENUE",17400,1409,8.1
2022,36,2,TEH,43.28,HOY ROAD,17300,1644,9.5
2022,36,2,TEH,43.28,HOY ROAD,12000,916,7.63
2022,36,2,TEH,44.004,JCT. RTE. 99 SOUTH,2200,270,12.27
2022,36,2,TEH,55.26,MANTON ROAD,1600,128,8.02
2022,36,2,TEH,58.18,PAYNES CREEK,1350,135,10
2022,36,2,TEH,83.142,"MINERAL, JCT. RTE. 172 SOUTHEAST",1150,129,11.22
2022,36,2,TEH,87.681,JCT. RTE. 89 NORTH,1150,129,11.22
2022,36,2,TEH,91.253,"MORGAN SPRINGS, JCT. RTE. 172 SOUTHWEST",1150,129,11.22
2022,36,2,TEH,99.935,JCT. RTE. 32 SOUTHWEST,1200,107,8.92
2022,36,2,TEH,104.002,TEHAMA/PLUMAS COUNTY LINE,2350,210,8.94
2022,36,2,PLU,6.287,JCT. RTE. 89,2350,371,15.79
2022,36,2,PLU,6.287,JCT. RTE. 89,3500,553,15.8
2022,36,2,PLU,8.08,FARRAR DRIVE,4100,648,15.8
2022,36,2,PLU,8.84,FEATHER RIVER BRIDGE,5600,325,5.81
2022,36,2,PLU,9.18,"CHESTER, MELISSA AVENUE",4200,244,5.81
2022,36,2,PLU,13.93,BIG SPRINGS ROAD,2200,128,5.81
2022,36,2,PLU,18.421,PLUMAS/LASSEN COUNTY LINE,2200,128,5.81
2022,36,2,LAS,0,PLUMAS/LASSEN COUNTY LINE,2200,128,5.81
2022,36,2,LAS,0.76,JCT. RTE. 147 SOUTH,2200,181,8.24
2022,36,2,LAS,3.706,"WESTWOOD, COUNTY ROAD A 21",2800,231,8.25
2022,36,2,LAS,3.706,"WESTWOOD, COUNTY ROAD A 21",2800,235,8.39
2022,36,2,LAS,19.196,JCT. RTE. 44 NORTHWEST,2650,240,9.05
2022,36,2,LAS,19.196,JCT. RTE. 44 NORTHWEST,3950,484,12.26
2022,36,2,LAS,22.06,EAGLE LAKE ROAD,4250,521,12.27
2022,36,2,LAS,25.05,"SUSANVILLE, PACIFIC STREET",10100,1075,10.64
2022,36,2,LAS,25.356,"SUSANVILLE, JCT. RTE. 139 NORTH",13900,1087,7.82
2022,36,2,LAS,25.94,RIVERSIDE DRIVE,13900,1257,9.04
2022,36,2,LAS,26.22,"SUSANVILLE, JOHNSTONVILLE ROAD",8300,750,9.04
2022,37,4,MRN,11.2,"NOVATO, JCT. RTE. 101",35000,1288,3.68
2022,37,4,MRN,14.473,PETALUMA CREEK,36000,1336,3.71
2022,37,4,SON,3.9,JCT. RTE. 121 NORTH,36500,1653,4.53
2022,37,4,SON,3.9,JCT. RTE. 121 NORTH,34000,4522,13.3
2022,37,4,SOL,7.213,WALNUT AVENUE,35500,4455,12.55
2022,37,4,SOL,11.73,JCT. RTE. 80,54000,3164,5.86
2022,38,8,SBD,0,"REDLANDS, JCT. RTE. 10",21000,1890,9
2022,38,8,SBD,9.72,SAN BERNARDINO NATIONAL FOREST BOUNDARY,4150,374,9
2022,38,8,SBD,14.99,VALLEY OF THE FALLS DRIVE,4150,527,12.7
2022,38,8,SBD,14.99,VALLEY OF THE FALLS DRIVE,3500,455,13
2022,38,8,SBD,48.16,"BIG BEAR CITY, BIG BEAR BOULEVARD",13100,1703,13
2022,38,8,SBD,49.52,JCT. RTE. 18,15700,2669,17
2022,38,8,SBD,49.53,JCT. RTE. 18,4300,430,10
2022,38,8,SBD,59.438,"BIG BEAR DAM, JCT. RTE. 18",2300,281,12.2
2022,39,12,ORA,0,"HUNTINGTON BEACH, JCT. RTE. 1",30300,654,2.16
2022,39,12,ORA,3.12,"HUNTINGTON BEACH, MAIN STREET/ELLIS AVENUE",67000,724,1.08
2022,39,12,ORA,3.12,"HUNTINGTON BEACH, MAIN STREET/ELLIS AVENUE",61700,833,1.35
2022,39,12,ORA,5.8,"HUNTINGTON BEACH, JCT. RTE. 405, SAN DIEGO FREEWAY",86200,1474,1.71
2022,39,12,ORA,5.8,"HUNTINGTON BEACH, JCT. RTE. 405, SAN DIEGO FREEWAY",82000,1451,1.77
2022,39,12,ORA,8.478,"WESTMINSTER, JCT. RTE. 22, GARDEN GROVE FREEWAY",77000,1879,2.44
2022,39,12,ORA,8.478,"WESTMINSTER, JCT. RTE. 22, GARDEN GROVE FREEWAY",76900,1938,2.52
2022,39,12,ORA,12.685,"ANAHEIM, LINCOLN AVENUE",68800,2050,2.98
2022,39,12,ORA,12.685,"ANAHEIM, LINCOLN AVENUE",68800,1706,2.48
2022,39,12,ORA,14.378,"BUENA PARK, JCT. RTE. 91, ARTESIA FREEWAY",68500,1665,2.43
2022,39,12,ORA,14.378,"BUENA PARK, JCT. RTE. 91, ARTESIA FREEWAY",57800,1248,2.16
2022,39,12,ORA,19.168,"LA HABRA, JCT. RTE. 90 EAST",50300,1811,3.6
2022,39,12,ORA,19.168,"LA HABRA, JCT. RTE. 90 EAST",50300,1056,2.1
2022,39,12,ORA,20.719,"LA HABRA, JCT. RTE. 72",32700,1079,3.3
2022,39,12,ORA,22.6,HARBOR BOULEVARD,32800,984,3
2022,39,7,LA,17.813,SAN GABRIEL RIVER BRIDGE,2200,102,4.62
2022,39,7,LA,25.71,EAST FORK ROAD,1550,72,4.62
2022,39,7,LA,38.15,CRYSTAL LAKE ROAD,140,7,4.67
2022,40,8,SBD,0,"BARSTOW, JCT. RTE. 15",22700,8444,37.2
2022,40,8,SBD,7.181,A STREET,20500,7298,35.6
2022,40,8,SBD,7.181,A STREET,17700,7036,39.75
2022,40,8,SBD,12.191,AIRPORT ROAD,17700,6992,39.5
2022,40,8,SBD,18.446,WEST NEWBERRY ROAD,15000,6711,44.74
2022,40,8,SBD,28.481,E/O DESERT OASIS ROADSIDE REST,16000,9691,60.57
2022,40,8,SBD,132.739,JCT. RTE. 95 NORTH,20000,8500,42.5
2022,40,8,SBD,139.117,PARK ROAD,16500,7343,44.5
2022,40,8,SBD,143.764,JCT. RTE. 95 SOUTH,20600,9476,46
2022,40,8,SBD,143.764,JCT. RTE. 95 SOUTH,16500,8877,53.8
2022,40,8,SBD,154.643,ARIZONA STATE LINE,17000,9146,53.8
2022,41,5,SLO,0,"MORRO BAY, JCT. RTE. 1",7900,586,7.42
2022,41,5,SLO,15.894,"ATASCADERO, JCT. RTE. 101",13200,1716,13
2022,41,5,SLO,15.894,"ATASCADERO, JCT. RTE. 101",15200,927,6.1
2022,41,5,SLO,27.975,JCT. RTE. 229 SOUTH (TO CRESTON),2100,208,9.9
2022,41,5,SLO,27.975,JCT. RTE. 229 SOUTH (TO CRESTON),1100,175,15.9
2022,41,5,SLO,41.159,MC MILLAN CANYON ROAD,700,174,24.92
2022,41,5,SLO,41.159,MC MILLAN CANYON ROAD,1700,158,9.31
2022,41,5,SLO,42.172,JCT. RTE. 46,1750,147,8.4
2022,41,5,SLO,43.85,JCT. RTE. 46,8900,1300,14.61
2022,41,6,KIN,8.098,"REEF CITY, JCT. RTE. 33",8700,1566,18
2022,41,6,KIN,8.098,"REEF CITY, JCT. RTE. 33",8300,1840,22.17
2022,41,6,KIN,16.275,JCT. RTE. 5,8000,1520,19
2022,41,6,KIN,20.08,QUAIL AVENUE,8300,1332,16.05
2022,41,6,KIN,37.792,JACKSON AVENUE,11900,1775,14.92
2022,41,6,KIN,39.962,JCT RTE 198,11800,1766,14.97
2022,41,6,KIN,39.962,JCT RTE 198,18300,4194,22.92
2022,41,6,KIN,42.148,HANFORD-ARMONA ROAD,18200,2484,13.65
2022,41,6,KIN,48.283,EXCELSIOR AVE; KINGS/FRESNO COUNTY LINE,17900,2506,14
2022,41,6,FRE,0,EXCELSIOR AVE; KINGS/FRESNO COUNTY LINE,16000,2240,14
2022,41,6,FRE,23.736,"FRESNO, DIVISADERO STREET",109000,8687,7.97
2022,41,6,FRE,24.527,"FRESNO, JCT. RTE. 180S",153000,7421,4.85
2022,41,6,FRE,25.266,"FRESNO, MC KINLEY AVENUE",150000,8250,5.5
2022,41,6,FRE,30.447,"FRESNO, HERNDON AVENUE",109000,6442,5.91
2022,41,6,FRE,30.447,"FRESNO, HERNDON AVENUE",78000,4337,5.56
2022,41,6,FRE,31.683,"FRESNO, FRIANT ROAD",56000,3595,6.42
2022,41,6,MAD,9.25,JCT. RTE. 145 WEST,15900,1232,7.75
2022,41,6,MAD,9.25,JCT. RTE. 145 WEST,17700,1423,8.04
2022,41,6,MAD,17.91,COUNTY ROAD 200,16900,1014,6
2022,41,6,MAD,38.889,"YOSEMITE FORKS, BASS LAKE ROAD",8800,1629,18.51
2022,41,6,MAD,38.889,"YOSEMITE FORKS, BASS LAKE ROAD",5400,458,8.49
2022,41,6,MPA,4.918,"FISH CAMP, ENTRANCE TO YOSEMITE NATIONAL PARK",2500,175,7
2022,43,6,KER,0.111,JCT. RTE. 119,7400,1454,19.65
2022,43,6,KER,1.9,JCT. RTE. 5,7000,1352,19.32
2022,43,6,KER,1.9,JCT. RTE. 5,9300,2146,23.07
2022,43,6,KER,8.112,JCT. RTE. 58 EAST,5300,1285,24.25
2022,43,6,KER,8.112,JCT. RTE. 58 EAST,8300,2112,25.45
2022,43,6,KER,9.162,JCT. RTE. 58 WEST,5400,1293,23.94
2022,43,6,KER,15.89,CENTRAL VALLEY HIGHWAY,3250,715,22
2022,43,6,KER,15.89,CENTRAL VALLEY HIGHWAY,9500,950,10
2022,43,6,KER,21.289,WASCO AVENUE,14500,1595,11
2022,43,6,KER,21.289,WASCO AVENUE,14300,1287,9
2022,43,6,KER,25.125,JCT. RTE. 46,7500,701,9.35
2022,43,6,KER,25.187,JCT. RTE. 46,4300,731,17.01
2022,43,6,KER,33.47,POND ROAD,3450,581,16.83
2022,43,6,TUL,7.76,AVENUE 56,2850,508,17.82
2022,43,6,TUL,22.133,"CORCORAN, RAILROAD DRIVE",4200,1131,26.93
2022,43,6,KIN,1.456,JCT. RTE. 137,5100,1087,21.31
2022,43,6,KIN,1.456,JCT. RTE. 137,3400,828,24.34
2022,43,6,KIN,10.359,KANSAS AVENUE,5900,1121,19
2022,43,6,KIN,10.359,KANSAS AVENUE,6900,1141,16.54
2022,43,6,KIN,18.238,JCT. RTE. 198,7900,1891,23.94
2022,43,6,KIN,18.429,LACEY BOULEVARD,11600,2088,18
2022,43,6,KIN,22.272,10TH AVENUE,10800,1412,13.07
2022,43,6,FRE,8.34,NEBRASKA AVENUE,13900,1112,8
2022,43,6,FRE,8.34,NEBRASKA AVENUE,13100,1048,8
2022,43,6,FRE,9.308,"JCT. RTE. 99; SELMA, WEST",18300,1405,7.68
2022,44,2,SHA,0.54,END INDEP ALIGN RT AND LT LNS,41500,1457,3.51
2022,44,2,SHA,0.852,"REDDING, BUTTE STREET",54000,1485,2.75
2022,44,2,SHA,1.808,"REDDING, JCT. RTE. 5",54000,1485,2.75
2022,44,2,SHA,0,"REDDING, JCT. RTE. 5",50000,1405,2.81
2022,44,2,SHA,0.134,HILLTOP DRIVE,36000,1379,3.83
