year,RTE,DIST,CNTY,POSTMILE,DESCRIPTION,VEHICLE_AADT_TOTAL,TRUCK_AADT_TOTAL,TRK_PERCENT_TOT
2019,20,3,YUB,7.018,HALLWOOD BOULEVARD,10500,545,5.19
2019,20,3,NEV,12.24,"GRASS VALLEY, JCT. RTE. 49",48500,3395,7
2019,20,3,NEV,12.92,JCT. RTE. 174,39500,2568,6.5
2019,20,3,NEV,14.797,BRUNSWICK ROAD,35700,2142,6
2019,20,3,NEV,17.398,"NEVADA CITY, EAST JCT. RTE. 49",16100,853,5.3
2019,20,3,NEV,17.398,"NEVADA CITY, EAST JCT. RTE. 49",5300,558,10.52
2019,20,3,NEV,31.834,WASHINGTON ROAD,3400,525,15.45
2019,20,3,NEV,45.661,JCT RTE 80,3100,330,10.63
2019,22,7,LA,0,"LONG BEACH, JCT. RTE. 1, PACIFIC COAST HIGHWAY",62000,1345,2.17
2019,22,12,ORA,0.65,JCT. RTE. 405,147000,3822,2.6
2019,22,12,ORA,0.66,JCT. RTE. 405,147000,12789,8.7
2019,22,12,ORA,3.587,"GARDEN GROVE, JCT. RTE. 39",163600,8016,4.9
2019,22,12,ORA,3.587,"GARDEN GROVE, JCT. RTE. 39",189100,9266,4.9
2019,22,12,ORA,7.829,"GARDEN GROVE, HARBOR BOULEVARD",223300,10718,4.8
2019,22,12,ORA,7.829,"GARDEN GROVE, HARBOR BOULEVARD",230500,10834,4.7
2019,22,12,ORA,10.478,"SANTA ANA, JCT. RTES. 5 AND 57; SANTA ANA/ ORANGE FREEWAYS",242900,10931,4.5
2019,22,12,ORA,10.478,"SANTA ANA, JCT. RTES. 5 AND 57; SANTA ANA/ ORANGE FREEWAYS",151300,6809,4.5
2019,22,12,ORA,13.164,"JCT. RTE. 55, COSTA MESA FREEWAY",122100,4151,3.4
2019,23,7,LA,0,"JCT. RTE. 1, PACIFIC COAST HIGHWAY",510,8,1.6
2019,23,7,VEN,2.258,"THOUSAND OAKS, TRIUNFO CANYON ROAD",14700,491,3.34
2019,23,7,VEN,2.258,"THOUSAND OAKS, TRIUNFO CANYON ROAD",23100,596,2.58
2019,23,7,VEN,3.32,"THOUSAND OAKS, JCT. RTE. 101, VENTURA FREEWAY INTERCHANGE",37000,673,1.82
2019,23,7,VEN,3.339,"THOUSAND OAKS, JCT. RTE. 101, VENTURA FREEWAY INTERCHANGE",116000,4617,3.98
2019,23,7,VEN,11.432,"MOORPARK, JCT. RTE. 118, RONALD REAGAN FREEWAY INTERCHANGE; CONTINUE VIA NEW LOS ANGELES AVENUE",72000,3989,5.54
2019,23,7,VEN,12.26,"MOORPARK, JCT. RTE. 118, NEW LOS ANGELES AVE",30500,4615,15.13
2019,23,7,VEN,12.9,"MOORPARK, JCT. RTE. 118, NEW LOS ANGELES AVE",11300,1742,15.42
2019,23,7,VEN,14.607,SPRING ROAD,4000,392,9.8
2019,23,7,VEN,14.607,SPRING ROAD,10300,496,4.82
2019,23,7,VEN,16.8,GRIMES CANYON ROAD,6300,1263,20.05
2019,23,7,VEN,24.165,"FILLMORE, JCT. RTE. 126, VENTURA STREET",9100,1245,13.68
2019,24,4,ALA,1.847,"OAKLAND, JCT. RTES. 580 AND 980",163100,4045,2.48
2019,24,4,ALA,5.117,"OAKLAND, JCT. RTE. 13",166200,4637,2.79
2019,24,4,ALA,5.117,"OAKLAND, JCT. RTE. 13",171200,3441,2.01
2019,24,4,ALA,5.887,"OAKLAND, CALDECOTT TUNNEL",169200,3824,2.26
2019,24,4,CC,2.319,CAMINO PABLO,159600,3655,2.29
2019,24,4,CC,7.656,"LAFAYETTE, PLEASANT HILL ROAD",185400,4635,2.5
2019,24,4,CC,7.656,"LAFAYETTE, PLEASANT HILL ROAD",197300,6906,3.5
2019,25,5,MON,0,JCT. RTE. 198,135,34,25.45
2019,25,5,SBT,7.3,BITTER WATER/KING CITY ROAD,530,48,9
2019,25,5,SBT,21.47,JCT. RTE. 146 WEST,510,46,9
2019,25,5,SBT,21.47,JCT. RTE. 146 WEST,720,7,1
2019,25,5,SBT,39.533,"PAICINES, PANOCHE ROAD",1000,120,12
2019,25,4,SCL,2.528,"GILROY, JCT RTE 101",27900,1816,6.51
2019,26,10,SJ,1.11,JCT. RTE. 99,9300,828,8.9
2019,26,10,SJ,1.11,JCT. RTE. 99,23100,2564,11.1
2019,26,10,SJ,1.897,CARDINAL AVENUE,10200,1020,10
2019,26,10,SJ,1.897,CARDINAL AVENUE,12600,932,7.4
2019,26,10,SJ,6.85,JACKTONE ROAD,6300,391,6.2
2019,26,10,SJ,6.85,JACKTONE ROAD,6950,480,6.9
2019,26,10,SJ,11.08,"LINDEN, FLOOD ROAD/FRONT STREET",5500,385,7
2019,26,10,SJ,11.08,"LINDEN, FLOOD ROAD/FRONT STREET",5400,232,4.3
2019,26,10,SJ,15.06,ESCALON/BELLOTA ROAD,5500,446,8.1
2019,26,10,SJ,15.06,ESCALON/BELLOTA ROAD,5500,369,6.7
2019,26,10,CAL,4.379,JENNY LIND ROAD,2500,170,6.8
2019,26,10,CAL,4.379,JENNY LIND ROAD,6250,394,6.3
2019,26,10,CAL,8.53,LA CONTENTA COUNTRY CLUB ENTRANCE,11800,637,5.4
2019,26,10,CAL,8.53,LA CONTENTA COUNTRY CLUB ENTRANCE,11900,536,4.5
2019,26,10,CAL,10.302,"VALLEY SPRINGS, JCT. RTE. 12",11400,490,4.3
2019,26,10,CAL,10.435,"VALLEY SPRINGS, JCT. RTE. 12",1700,85,5
2019,26,10,CAL,18.069,"MOKELUMNE HILL, JCT. RTE. 49",1700,75,4.43
2019,26,10,CAL,18.069,"MOKELUMNE HILL, JCT. RTE. 49",2350,108,4.59
2019,26,10,CAL,26.797,RIDGE ROAD,1100,68,6.19
2019,26,10,CAL,26.797,RIDGE ROAD,740,38,5.1
2019,26,10,CAL,32.65,"GLENCO, ASSOCIATED OFFICE ROAD",750,39,5.2
2019,26,10,CAL,32.65,"GLENCO, ASSOCIATED OFFICE ROAD",750,39,5.2
2019,26,10,CAL,34.77,WINTON ROAD,1400,59,4.2
2019,26,10,CAL,34.77,WINTON ROAD,1800,68,3.8
2019,26,10,AMA,4.644,JCT. RTE. 88,2300,140,6.1
2019,27,7,LA,0,"JCT. RTE. 1, PACIFIC COAST HIGHWAY",15200,254,1.67
2019,27,7,LA,12.276,"LOS ANGELES, VENTURA BOULEVARD",32000,710,2.22
2019,27,7,LA,12.43,"LOS ANGELES, JCT. RTE. 101, VENTURA FREEWAY",60000,2052,3.42
2019,27,7,LA,12.43,"LOS ANGELES, JCT. RTE. 101, VENTURA FREEWAY",52000,1680,3.23
2019,27,7,LA,20.062,"LOS ANGELES, JCT. RTE. 118, RONALD REAGAN FREEWAY",45000,2178,4.84
2019,28,3,PLA,0.085,"TAHOE CITY, JCT. RTE. 89",14600,527,3.61
2019,28,3,PLA,4.25,LARDIN WAY,9500,400,4.21
2019,28,3,PLA,9.34,"KINGS BEACH, JCT. RTE. 267 NORTH",13600,491,3.61
2019,28,3,PLA,9.34,"KINGS BEACH, JCT. RTE. 267 NORTH",14700,531,3.61
2019,28,3,PLA,11,CAL-NEVA DRIVE,13000,350,2.69
2019,29,4,SOL,0,"VALLEJO, JCT. RTE. 80",9700,367,3.78
2019,29,4,SOL,2.066,"VALLEJO, MAINE STREET",18300,683,3.73
2019,29,4,SOL,2.066,"VALLEJO, MAINE STREET",18300,699,3.82
2019,29,4,SOL,2.82,"VALLEJO, TENNESSEE STREET",18300,503,2.75
2019,29,4,SOL,2.82,"VALLEJO, TENNESSEE STREET",22600,843,3.73
2019,29,4,SOL,4.732,LEWIS BROWN DR/JCT. RTE. 37,34300,1149,3.35
2019,29,4,SOL,4.732,LEWIS BROWN DR/JCT. RTE. 37,51400,4081,7.94
2019,29,4,SOL,5.955,SOLANO/NAPA COUNTY LINE,51400,3557,6.92
2019,29,4,NAP,4.706,JCT. RTE. 12 EAST,41500,2884,6.95
2019,29,4,NAP,4.706,JCT. RTE. 12 EAST,61200,3843,6.28
2019,29,4,NAP,6.196,JCT. RTE. 221 NORTH,45200,3385,7.49
2019,29,4,NAP,8.657,JCT. RTE. 121 SOUTH,49000,2940,6
2019,29,4,NAP,9.1,IMOLA AVENUE,49000,3655,7.46
2019,29,4,NAP,10.305,"NAPA, JCT. RTE. 121 NORTH",55500,2697,4.86
2019,29,4,NAP,11.548,FIRST STREET,63100,2126,3.37
2019,29,4,NAP,24.595,"RUTHERFORD, JCT. RTE. 128 EAST",26400,1639,6.21
2019,29,4,NAP,24.595,"RUTHERFORD, JCT. RTE. 128 EAST",24600,1774,7.21
2019,29,4,NAP,28.75,"ST. HELENA, ADAMS STREET",20800,1398,6.72
2019,29,4,NAP,36.893,"CALISTOGA, JCT. RTE. 128 NORTHWEST",15100,917,6.07
2019,29,4,NAP,36.893,"CALISTOGA, JCT. RTE. 128 NORTHWEST",13200,421,3.19
2019,29,4,NAP,37.902,"CALISTOGA, SILVERADO TRAIL",13200,543,4.11
2019,29,4,NAP,37.902,"CALISTOGA, SILVERADO TRAIL",11400,1034,9.07
2019,29,1,LAK,5.811,"MIDDLETOWN, JCT. RTE. 175",11700,714,6.1
2019,29,1,LAK,5.811,"MIDDLETOWN, JCT. RTE. 175",12800,781,6.1
2019,29,1,LAK,20.31,JCT. RTE. 53 NORTH,11700,906,7.74
2019,29,1,LAK,20.31,JCT. RTE. 53 NORTH,9700,869,8.96
2019,29,1,LAK,31.05,JCT. RTE. 175,9300,720,7.74
2019,29,1,LAK,31.05,JCT. RTE. 175,9850,762,7.74
2019,29,1,LAK,40.14,JCT. RTE. 175,14500,792,5.46
2019,29,1,LAK,40.14,JCT. RTE. 175,13000,710,5.46
2019,29,1,LAK,45.145,PARK WAY INTERCHANGE,12600,738,5.86
2019,29,1,LAK,52.539,"JCT. RTE. 20, UPPER LAKE",7000,555,7.93
2019,32,3,GLE,0,JCT. RTE. 5,9700,1189,12.26
2019,32,3,GLE,9.626,JCT. RTE. 45 SOUTH,10600,919,8.67
2019,32,3,GLE,9.626,JCT. RTE. 45 SOUTH,13800,1071,7.76
2019,32,3,BUT,7.79,WEST SACRAMENTO AVENUE,23400,1027,4.39
2019,32,3,BUT,7.79,WEST SACRAMENTO AVENUE,22400,1228,5.48
2019,32,3,BUT,10.187,"CHICO, JCT. RTE. 99",18000,824,4.58
2019,32,3,BUT,10.187,"CHICO, JCT. RTE. 99",20000,1400,7
2019,32,3,BUT,11.27,"CHICO, EL MONTE AVENUE",12000,424,3.53
2019,32,2,TEH,0,BUTTE/TEHAMA COUNTY LINE,1450,135,9.31
2019,32,2,TEH,24.876,JCT. RTE. 36,1550,144,9.29
2019,33,7,VEN,0,"VENTURA, JCT. RTE. 101, VENTURA FREEWAY INTERCHANGE",42500,1050,2.47
2019,33,7,VEN,4.046,"VENTURA, VENTURA AVENUE",29000,1027,3.54
2019,33,7,VEN,11.199,W JCT ST 150,21500,834,3.88
2019,33,7,VEN,11.211,"OJAI, EAST JCT. RTE. 150, OJAI AVENUE; ROUTE CONTINUES VIA MARICOPA HIGHWAY",11200,360,3.21
2019,33,7,VEN,11.961,EL ROBLAR DRIVE,2550,75,2.93
2019,33,7,VEN,13.35,LOS PADRES NATIONAL FOREST BOUNDARY,1350,60,4.47
2019,33,7,VEN,30.219,SESPE GORGE MAINTENANCE STATION,390,34,8.65
2019,33,7,VEN,57.508,VENTURA/SANTA BARBARA COUNTY LINE,400,63,15.83
2019,33,5,SLO,2.775,JCT. RTE. 166 WEST,1100,231,21
2019,33,5,SLO,2.802,JCT. RTE. 166 WEST,5400,951,17.62
2019,33,6,KER,11.555,"MARICOPA, JCT. RTE. 166 EAST",4200,985,23.45
2019,33,6,KER,11.555,"MARICOPA, JCT. RTE. 166 EAST",4200,615,14.64
2019,33,6,KER,17.889,"TAFT, JCT. RTE. 119 EAST",5900,767,13
2019,33,6,KER,17.889,"TAFT, JCT. RTE. 119 EAST",2250,320,14.22
2019,33,6,KER,19.129,LINCOLN/10TH STREETS,11300,1084,9.59
2019,33,6,KER,19.129,LINCOLN/10TH STREETS,6100,585,9.59
2019,33,6,KER,23.41,MIDWAY ROAD,2600,619,23.81
2019,33,6,KER,23.41,MIDWAY ROAD,3050,878,28.79
2019,33,6,KER,33.454,JCT. RTE. 58 WEST,2900,928,32
2019,33,6,KER,33.454,JCT. RTE. 58 WEST,2950,541,18.33
2019,33,6,KER,34.285,JCT. RTE. 58 EAST,1450,456,31.43
2019,33,6,KER,60.168,JCT. RTE. 46,2100,438,20.86
2019,33,6,KER,60.168,JCT. RTE. 46,2300,415,18.04
2019,33,6,KIN,7.8,"REEF CITY, JCT. RTE. 41",1700,277,16.29
2019,33,6,KIN,7.8,"REEF CITY, JCT. RTE. 41",2900,469,16.17
2019,33,6,FRE,8.02,ALPINE/LOST HILLS ROADS,2000,198,9.9
2019,33,6,FRE,8.02,ALPINE/LOST HILLS ROADS,1750,198,11.31
2019,33,6,FRE,14.75,MERCED AVENUE,8300,539,6.49
2019,33,6,FRE,15.707,"COALINGA, JCT. RTE. 198 WEST",4100,277,6.76
2019,33,6,FRE,15.707,"COALINGA, JCT. RTE. 198 WEST",9100,1380,15.17
2019,33,6,FRE,16.78,"COALINGA, PHELPS AVENUE",5400,712,13.19
2019,33,6,FRE,18.588,GALE AVENUE,5100,676,13.25
2019,33,6,FRE,24.316,JCT. RTE. 198 EAST,4300,774,18
2019,33,6,FRE,24.316,JCT. RTE. 198 EAST,2450,495,20.2
2019,33,6,FRE,29,"JCT. RTE. 145 NORTHEAST, SOUTH JCT. RTE. 5",2400,540,22.5
2019,33,6,FRE,39.853,NORTH JCT. RTE. 5,1850,683,36.92
2019,33,6,FRE,62.247,"MENDOTA, JCT. RTE. 180 EAST",5400,748,13.85
2019,33,6,FRE,62.247,"MENDOTA, JCT. RTE. 180 EAST",13000,1036,7.97
2019,33,6,FRE,70.557,"FIREBAUGH, 8TH STREET",9600,1824,19
2019,33,6,FRE,70.557,"FIREBAUGH, 8TH STREET",9100,1306,14.35
2019,33,6,FRE,79.905,BRANNON AVENUE,2650,473,17.85
2019,33,6,FRE,79.905,BRANNON AVENUE,2350,353,15
2019,33,10,MER,5.635,EAST JCT. RTE. 152,6500,910,14
2019,33,10,MER,13.238,WEST JCT. RTE 152,11300,3435,30.4
2019,33,10,MER,16.643,JCT. RTE. 5,12900,3664,28.4
2019,33,10,MER,16.643,JCT. RTE. 5,14200,3280,23.1
2019,33,10,MER,26.464,NORTH JCT. RTE. 140 EAST,7600,1497,19.7
2019,33,10,MER,27.111,NORTH JCT. RTE. 140 EAST,8850,1239,14
2019,33,10,STA,6.838,"CROWS LANDING, CROWS LANDING/FINK ROADS",4600,437,9.5
2019,33,10,SJ,0.818,"VERNALIS, JCT. RTE. 132",2900,600,20.69
2019,33,10,SJ,0.818,"VERNALIS, JCT. RTE. 132",3600,594,16.51
2019,33,10,SJ,4.826,JCT. RTE. 5,4800,787,16.4
2019,34,7,VEN,6.27,"OXNARD, RICE AVENUE",11700,936,8
2019,34,7,VEN,13.603,"CAMARILLO, JCT. RTE. 101, VENTURA FREEWAY",18200,2806,15.42
2019,34,7,VEN,13.603,"CAMARILLO, JCT. RTE. 101, VENTURA FREEWAY",18200,3642,20.01
2019,34,7,VEN,17.663,"SOMIS, JCT. RTE. 118, LOS ANGELES AVENUE",14500,2056,14.18
2019,35,4,SCL,0.053,JCT. RTE. 17,800,62,7.81
2019,35,4,SCL,14.1,JCT. RTE. 9,1200,19,1.59
2019,35,4,SCL,14.1,JCT. RTE. 9,1200,20,1.7
2019,35,4,SM,10.518,"WOODSIDE, JCT. RTE. 84",2300,105,4.56
2019,35,4,SM,23.037,JCT. RTE. 92,2500,33,1.31
2019,35,4,SM,21.72,JCT. RTE. 92,3400,297,8.73
2019,35,4,SM,23.037,JCT. RTE. 280,3400,44,1.3
2019,35,4,SM,23.037,JCT. RTE. 280,17000,165,0.97
2019,35,4,SM,28.687,"DALY CITY, JCT. RTE. 1",33600,370,1.1
2019,35,4,SM,28.687,"DALY CITY, JCT. RTE. 1",26000,270,1.04
2019,35,4,SM,30.834,JOHN DALY BOULEVARD,31000,341,1.1
2019,35,4,SM,30.834,JOHN DALY BOULEVARD,32000,326,1.02
2019,35,4,SF,3.164,"SAN FRANCISCO, JCT. RTE. 1",26000,270,1.04
2019,36,1,HUM,0,"ALTON, JCT. RTE. 101",4700,458,9.75
2019,36,1,HUM,2.811,"HYDESVILLE, ROHNERVILLE ROAD",4600,653,14.2
2019,36,1,HUM,2.811,"HYDESVILLE, ROHNERVILLE ROAD",5300,753,14.2
2019,36,1,HUM,7.54,"CARLOTTA, EAST",2600,298,11.47
2019,36,2,TRI,27.23,JCT. RTE. 3 NORTH,920,33,3.56
2019,36,2,TRI,41.139,TRINITY/SHASTA COUNTY LINE,480,14,2.98
2019,36,2,SHA,0,TRINITY/SHASTA COUNTY LINE,480,14,2.98
2019,36,2,SHA,8.87,PLATINA ROAD,760,99,12.97
2019,36,2,SHA,8.87,PLATINA ROAD,530,35,6.54
2019,36,2,SHA,11.928,SHASTA/TEHAMA COUNTY LINE,530,17,3.27
2019,36,2,TEH,23.2,BOWMAN ROAD,610,18,3
2019,36,2,TEH,23.2,BOWMAN ROAD,560,18,3.27
2019,36,2,TEH,39.72,BAKER ROAD,3900,228,5.84
2019,36,2,TEH,39.72,BAKER ROAD,4100,125,3.05
2019,36,2,TEH,39.734,NORTH MAIN STREET,8000,202,2.53
2019,36,2,TEH,40.87,"RED BLUFF, CRITTENDEN STREET",8200,240,2.93
2019,36,2,TEH,41.29,"RED BLUFF, OAK STREET",11000,242,2.2
2019,36,2,TEH,41.29,"RED BLUFF, OAK STREET",18800,301,1.6
2019,36,2,TEH,41.847,"RED BLUFF, JCT. RTE. 5",19100,325,1.7
2019,36,2,TEH,41.847,"RED BLUFF, JCT. RTE. 5",19600,1333,6.8
2019,36,2,TEH,42.79,"RED BLUFF, CHESTNUT AVENUE",17800,1442,8.1
2019,36,2,TEH,43.28,HOY ROAD,17800,1691,9.5
2019,36,2,TEH,43.28,HOY ROAD,12400,946,7.63
2019,36,2,TEH,44.004,JCT. RTE. 99 SOUTH,1900,116,6.11
2019,36,2,TEH,55.26,MANTON ROAD,1600,149,9.31
2019,36,2,TEH,58.18,PAYNES CREEK,1400,130,9.29
2019,36,2,TEH,83.142,"MINERAL, JCT. RTE. 172 SOUTHEAST",1150,158,13.74
2019,36,2,TEH,87.681,JCT. RTE. 89 NORTH,1050,143,13.62
2019,36,2,TEH,91.253,"MORGAN SPRINGS, JCT. RTE. 172 SOUTHWEST",1050,144,13.71
2019,36,2,TEH,99.935,JCT. RTE. 32 SOUTHWEST,1100,113,10.27
2019,36,2,TEH,104.002,TEHAMA/PLUMAS COUNTY LINE,2150,220,10.23
2019,36,2,PLU,6.287,JCT. RTE. 89,2150,220,10.23
2019,36,2,PLU,6.287,JCT. RTE. 89,3200,326,10.19
2019,36,2,PLU,8.08,FARRAR DRIVE,3800,388,10.21
2019,36,2,PLU,8.84,FEATHER RIVER BRIDGE,5200,490,9.42
2019,36,2,PLU,9.18,"CHESTER, MELISSA AVENUE",3900,366,9.38
2019,36,2,PLU,13.93,BIG SPRINGS ROAD,2050,193,9.41
2019,36,2,PLU,18.421,PLUMAS/LASSEN COUNTY LINE,2050,193,9.41
2019,36,2,LAS,0,PLUMAS/LASSEN COUNTY LINE,2050,193,9.41
2019,36,2,LAS,0.76,JCT. RTE. 147 SOUTH,2050,266,12.98
2019,36,2,LAS,3.706,"WESTWOOD, COUNTY ROAD A 21",2550,330,12.94
2019,36,2,LAS,3.706,"WESTWOOD, COUNTY ROAD A 21",2600,336,12.92
2019,36,2,LAS,19.196,JCT. RTE. 44 NORTHWEST,2450,308,12.57
2019,36,2,LAS,19.196,JCT. RTE. 44 NORTHWEST,4200,585,13.93
2019,36,2,LAS,22.06,EAGLE LAKE ROAD,4500,626,13.91
2019,36,2,LAS,25.05,"SUSANVILLE, PACIFIC STREET",10900,1268,11.63
2019,36,2,LAS,25.356,"SUSANVILLE, JCT. RTE. 139 NORTH",15000,1187,7.91
2019,36,2,LAS,25.94,RIVERSIDE DRIVE,15000,1400,9.33
2019,36,2,LAS,26.22,"SUSANVILLE, JOHNSTONVILLE ROAD",9000,840,9.33
2019,37,4,MRN,11.2,"NOVATO, JCT. RTE. 101",31900,1174,3.68
2019,37,4,MRN,14.473,PETALUMA CREEK,33800,1254,3.71
2019,37,4,SON,3.9,JCT. RTE. 121 NORTH,33800,1531,4.53
2019,37,4,SON,3.9,JCT. RTE. 121 NORTH,33800,2183,6.46
2019,37,4,SOL,7.213,WALNUT AVENUE,35800,4493,12.55
2019,37,4,SOL,11.73,JCT. RTE. 80,48300,2830,5.86
2019,38,8,SBD,0,"REDLANDS, JCT. RTE. 10",21500,1935,9
2019,38,8,SBD,9.72,SAN BERNARDINO NATIONAL FOREST BOUNDARY,5500,495,9
2019,38,8,SBD,14.99,VALLEY OF THE FALLS DRIVE,5500,699,12.7
2019,38,8,SBD,14.99,VALLEY OF THE FALLS DRIVE,3800,494,13
2019,38,8,SBD,48.16,"BIG BEAR CITY, BIG BEAR BOULEVARD",14000,1820,13
2019,38,8,SBD,49.52,JCT. RTE. 18,16800,2856,17
2019,38,8,SBD,49.53,JCT. RTE. 18,4000,400,10
2019,38,8,SBD,59.438,"BIG BEAR DAM, JCT. RTE. 18",1900,232,12.2
2019,39,12,ORA,0,"HUNTINGTON BEACH, JCT. RTE. 1",30300,654,2.16
2019,39,12,ORA,3.12,"HUNTINGTON BEACH, MAIN STREET/ELLIS AVENUE",61700,833,1.35
2019,39,12,ORA,3.12,"HUNTINGTON BEACH, MAIN STREET/ELLIS AVENUE",67100,725,1.08
2019,39,12,ORA,5.8,"HUNTINGTON BEACH, JCT. RTE. 405, SAN DIEGO FREEWAY",82000,1451,1.77
2019,39,12,ORA,5.8,"HUNTINGTON BEACH, JCT. RTE. 405, SAN DIEGO FREEWAY",86200,1474,1.71
2019,39,12,ORA,8.478,"WESTMINSTER, JCT. RTE. 22, GARDEN GROVE FREEWAY",77000,1879,2.44
2019,39,12,ORA,8.478,"WESTMINSTER, JCT. RTE. 22, GARDEN GROVE FREEWAY",76900,1938,2.52
2019,39,12,ORA,12.685,"ANAHEIM, LINCOLN AVENUE",68800,1706,2.48
2019,39,12,ORA,12.685,"ANAHEIM, LINCOLN AVENUE",68800,2050,2.98
2019,39,12,ORA,14.378,"BUENA PARK, JCT. RTE. 91, ARTESIA FREEWAY",68500,1665,2.43
2019,39,12,ORA,14.378,"BUENA PARK, JCT. RTE. 91, ARTESIA FREEWAY",57800,1248,2.16
2019,39,12,ORA,19.168,"LA HABRA, JCT. RTE. 90 EAST",50300,1056,2.1
2019,39,12,ORA,19.168,"LA HABRA, JCT. RTE. 90 EAST",50300,1811,3.6
2019,39,12,ORA,20.719,"LA HABRA, JCT. RTE. 72",32700,1079,3.3
2019,39,12,ORA,22.6,HARBOR BOULEVARD,32800,984,3
2019,39,7,LA,17.813,SAN GABRIEL RIVER BRIDGE,2350,109,4.62
2019,39,7,LA,25.71,EAST FORK ROAD,1600,74,4.62
2019,39,7,LA,38.15,CRYSTAL LAKE ROAD,150,7,4.67
2019,40,8,SBD,0,"BARSTOW, JCT. RTE. 15",21800,8110,37.2
2019,40,8,SBD,7.181,A STREET,19700,7013,35.6
2019,40,8,SBD,7.181,A STREET,17000,6758,39.75
2019,40,8,SBD,12.191,AIRPORT ROAD,17000,6715,39.5
2019,40,8,SBD,18.446,WEST NEWBERRY ROAD,14500,6487,44.74
2019,40,8,SBD,28.481,E/O DESERT OASIS ROADSIDE REST,14000,7407,52.91
2019,40,8,SBD,132.739,JCT. RTE. 95 NORTH,17500,7438,42.5
2019,40,8,SBD,139.117,PARK ROAD,14400,6408,44.5
2019,40,8,SBD,143.764,JCT. RTE. 95 SOUTH,18000,8280,46
2019,40,8,SBD,143.764,JCT. RTE. 95 SOUTH,14400,7747,53.8
2019,40,8,SBD,154.643,ARIZONA STATE LINE,14900,8016,53.8
2019,41,5,SLO,0,"MORRO BAY, JCT. RTE. 1",7600,532,7
2019,41,5,SLO,15.894,"ATASCADERO, JCT. RTE. 101",12100,1573,13
2019,41,5,SLO,15.894,"ATASCADERO, JCT. RTE. 101",17000,1037,6.1
2019,41,5,SLO,27.975,JCT. RTE. 229 SOUTH (TO CRESTON),2200,134,6.1
2019,41,5,SLO,27.975,JCT. RTE. 229 SOUTH (TO CRESTON),2500,175,7
2019,41,5,SLO,41.159,MC MILLAN CANYON ROAD,960,59,6.1
2019,41,5,SLO,41.159,MC MILLAN CANYON ROAD,530,58,11
2019,41,5,SLO,42.172,JCT. RTE. 46,940,83,8.8
2019,41,5,SLO,43.85,JCT. RTE. 46,5500,715,13
2019,41,6,KIN,8.098,"REEF CITY, JCT. RTE. 33",8400,1275,15.18
2019,41,6,KIN,8.098,"REEF CITY, JCT. RTE. 33",7900,1592,20.15
2019,41,6,KIN,16.275,JCT. RTE. 5,7900,1580,20
2019,41,6,KIN,20.08,QUAIL AVENUE,7800,1152,14.77
2019,41,6,KIN,37.792,JACKSON AVENUE,12400,2293,18.49
2019,41,6,KIN,39.962,JCT RTE 198,12600,1740,13.81
2019,41,6,KIN,39.962,JCT RTE 198,19600,4222,21.54
2019,41,6,KIN,42.148,HANFORD-ARMONA ROAD,19100,3586,18.77
2019,41,6,KIN,48.283,EXCELSIOR AVE; KINGS/FRESNO COUNTY LINE,17700,3095,17.49
2019,41,6,FRE,0,EXCELSIOR AVE; KINGS/FRESNO COUNTY LINE,16200,2218,13.69
2019,41,6,FRE,23.736,"FRESNO, DIVISADERO STREET",115000,8740,7.6
2019,41,6,FRE,24.527,"FRESNO, JCT. RTE. 180S",157000,6280,4
2019,41,6,FRE,25.266,"FRESNO, MC KINLEY AVENUE",157000,6280,4
2019,41,6,FRE,30.447,"FRESNO, HERNDON AVENUE",114000,5700,5
2019,41,6,FRE,30.447,"FRESNO, HERNDON AVENUE",83000,4150,5
2019,41,6,FRE,31.683,"FRESNO, FRIANT ROAD",53000,3082,5.82
2019,41,6,MAD,9.25,JCT. RTE. 145 WEST,15300,1117,7.3
2019,41,6,MAD,9.25,JCT. RTE. 145 WEST,17600,1298,7.38
2019,41,6,MAD,17.91,COUNTY ROAD 200,16600,913,5.5
2019,41,6,MAD,38.889,"YOSEMITE FORKS, BASS LAKE ROAD",10500,1450,13.81
2019,41,6,MAD,38.889,"YOSEMITE FORKS, BASS LAKE ROAD",6200,505,8.15
2019,41,6,MPA,4.918,"FISH CAMP, ENTRANCE TO YOSEMITE NATIONAL PARK",3050,214,7
2019,43,6,KER,0.111,JCT. RTE. 119,6900,1363,19.76
2019,43,6,KER,1.9,JCT. RTE. 5,6900,1363,19.76
2019,43,6,KER,1.9,JCT. RTE. 5,9600,2215,23.07
2019,43,6,KER,8.112,JCT. RTE. 58 EAST,5500,1223,22.24
2019,43,6,KER,8.112,JCT. RTE. 58 EAST,8700,2214,25.45
2019,43,6,KER,9.162,JCT. RTE. 58 WEST,5500,1317,23.94
2019,43,6,KER,15.89,CENTRAL VALLEY HIGHWAY,3900,858,22
2019,43,6,KER,15.89,CENTRAL VALLEY HIGHWAY,10000,1000,10
2019,43,6,KER,21.289,WASCO AVENUE,11900,1071,9
2019,43,6,KER,21.289,WASCO AVENUE,11500,1265,11
2019,43,6,KER,25.125,JCT. RTE. 46,6700,771,11.5
2019,43,6,KER,25.187,JCT. RTE. 46,4350,545,12.53
2019,43,6,KER,33.47,POND ROAD,3350,564,16.83
2019,43,6,TUL,7.76,AVENUE 56,2750,569,20.68
2019,43,6,TUL,22.133,"CORCORAN, RAILROAD DRIVE",3950,799,20.24
