,DI,RTE,CO,PM,CS,LEG,YR,AM_DIR,AM_WAY_PHV,AM_K_FACTOR_AMT,AM_D_FACTOR_AMT,AM_KD_FACTOR,AM_HOUR,AM_DAY,AM_MONTH,PM_DIR,PM_WAY_PHV,PM_K_FACTOR_AMT,PM_D_FACTOR_AMT,PM_KD_FACTOR,PM_HOUR,PM_DAY,PM_MONTH
0,12,1,ORA,22.5,623,O,22,S,2056,8.82,71.14,6.27,8,THU,SEP,N,2295,10.11,69.27,7,16,THU,SEP
1,5,1,SB,19.251,296,B,20,S,924,13.48,91.58,12.34,6,THU,NOV,N,749,11.85,84.44,10,17,THU,NOV
2,5,1,SB,20.565,518,A,21,S,523,8.48,52.94,4.49,12,SAT,MAR,S,541,8.86,52.37,4.64,15,FRI,JUN
3,5,1,SB,22.519,294,O,20,N,1373,9.2,57.21,5.26,7,TUE,FEB,S,1400,10.42,51.55,5.37,17,THU,FEB
4,5,1,SB,23.296,286,A,21,N,970,9.27,55.4,5.14,7,MON,SEP,N,995,9.98,52.81,5.27,17,WED,SEP
5,5,1,SB,26.69,288,A,21,N,1102,11.46,61.77,7.08,7,FRI,SEP,S,897,10.39,55.44,5.76,16,WED,AUG
6,5,1,SB,29.891,539,B,20,N,1027,11.13,60.63,6.75,7,TUE,NOV,S,972,11.12,57.41,6.38,17,WED,NOV
7,5,1,SB,29.891,290,A,20,S,1250,13.66,60.77,8.3,7,TUE,NOV,N,1314,13.37,65.24,8.72,17,WED,FEB
8,5,1,SB,36.189,292,B,20,S,1205,12.69,60.8,7.71,7,WED,FEB,N,1277,12.77,64.04,8.18,16,WED,NOV
9,5,1,SB,31.042,223,A,20,S,1630,12.13,74.33,9.02,6,TUE,OCT,N,1542,12.65,67.45,8.53,16,MON,OCT
10,5,1,SB,41.81,519,A,22,N,263,13.18,60.05,7.91,6,TUE,NOV,S,278,12.64,66.19,8.37,15,FRI,OCT
11,5,1,SB,41.81,121,B,22,S,293,9.9,57.34,5.67,7,TUE,SEP,S,351,13.19,51.54,6.8,15,THU,SEP
12,5,1,SLO,6.35,140,B,21,N,428,9.28,60.03,5.57,7,FRI,AUG,S,616,11.44,70.08,8.02,17,MON,MAY
13,5,1,SLO,15.268,142,O,21,N,549,9.41,55.79,5.25,12,SAT,JUN,S,593,10.07,56.32,5.67,16,THU,JUL
14,5,1,SLO,16.77,520,A,21,N,1378,9.09,61.11,5.55,11,TUE,MAR,N,1454,9.21,63.63,5.86,14,FRI,APR
15,5,1,SLO,17.341,521,A,22,S,1238,8.41,56.32,4.74,12,WED,APR,S,1480,9.5,59.63,5.66,15,TUE,AUG
16,5,1,SLO,27.883,271,A,21,N,1304,9.76,52.92,5.16,12,SAT,SEP,N,1490,10.74,54.92,5.9,16,FRI,SEP
17,5,1,SLO,30.135,535,A,22,S,1016,9.83,54.07,5.31,11,SUN,MAY,S,1059,10.39,53.32,5.54,15,SAT,JUL
18,5,1,SLO,36.85,143,B,22,N,471,10.63,60,6.38,11,SAT,OCT,S,493,12.56,53.13,6.67,14,SUN,FEB
19,5,1,SLO,48.26,551,A,21,S,481,11.36,57.47,6.53,11,SUN,MAR,S,467,11.51,55.07,6.34,13,SUN,MAR
20,5,1,SLO,71.341,273,O,21,N,183,15.36,58.28,8.95,12,SUN,SEP,S,180,15.71,56.08,8.81,15,SUN,SEP
21,5,1,MON,75.135,532,B,22,S,2333,8.49,55.46,4.71,12,SUN,SEP,N,2473,9.58,52.11,4.99,15,THU,DEC
22,5,1,SCR,0.716,44,B,21,S,1764,7.44,61,4.54,12,SAT,FEB,S,1834,8.82,53.45,4.72,15,FRI,APR
23,5,1,SCR,2.683,414,A,22,S,4088,12.93,53.66,6.94,12,THU,JUN,S,5032,15.35,55.64,8.54,17,WED,JUN
24,5,1,SCR,9.153,428,B,20,N,3321,6.62,72.88,4.83,5,TUE,MAR,S,3646,9.57,55.37,5.3,16,WED,FEB
25,5,1,SCR,9.153,425,A,22,N,6160,13.71,55.82,7.65,10,THU,JUL,S,6950,15,57.57,8.63,14,MON,JUL
26,5,1,SCR,12.088,701,B,22,N,3476,7.2,60.56,4.36,7,MON,NOV,S,3379,7.87,53.84,4.24,15,WED,OCT
27,5,1,SCR,13.62,721,X,22,N,2981,6.72,66.63,4.48,7,TUE,AUG,N,2628,7.45,52.97,3.95,14,SAT,JUN
28,4,1,SM,18.189,47,A,22,S,498,13.83,62.8,8.69,11,SAT,JUL,N,508,14.27,62.1,8.86,16,SUN,JUL
29,4,1,SM,18.189,46,B,22,S,501,13.68,64.23,8.78,12,SAT,JUL,N,513,13.05,68.95,9,16,SUN,JAN
30,4,1,SM,30.225,164,B,22,N,1127,8.73,52.81,4.61,12,SUN,JAN,N,1167,9.32,51.25,4.78,15,FRI,APR
31,4,1,SM,35.336,165,B,22,N,1006,10.23,67.29,6.88,10,SUN,OCT,N,945,10.36,62.42,6.47,16,THU,JUL
32,4,1,MRN,0,64,A,22,S,1321,9.01,52.15,4.7,8,TUE,SEP,S,1357,9.15,52.76,4.83,15,FRI,SEP
33,4,1,MRN,3.35,408,A,22,N,292,12.34,75.65,9.34,11,SUN,MAR,S,322,14.81,69.55,10.3,16,SUN,SEP
34,4,1,MRN,28.6,65,A,22,N,275,14.09,63.81,8.99,11,SUN,MAR,S,281,14.87,61.76,9.19,15,SUN,MAR
35,4,1,SON,0.19,1,B,22,S,160,16.73,74.77,12.51,11,SAT,MAR,S,313,26.19,93.43,24.47,16,FRI,MAR
36,4,1,SON,20.1,4,A,22,S,239,12.77,64.77,8.27,12,SUN,JUN,S,232,14.71,54.59,8.03,14,SUN,MAR
37,1,1,MEN,2.5,180,O,20,S,184,12.1,56.62,6.85,11,FRI,JUL,N,195,12.7,57.19,7.26,13,SAT,JUL
38,1,1,MEN,15.95,181,A,22,N,127,10.65,58.53,6.23,12,TUE,JUL,N,129,10.6,59.72,6.33,15,THU,MAY
39,1,1,MEN,42.95,119,A,22,S,296,14.71,67.74,9.97,11,SUN,AUG,N,282,15.08,62.95,9.49,15,FRI,JUL
40,1,1,MEN,49.37,114,B,22,S,322,11.88,50.31,5.98,12,SUN,JUL,N,352,11.15,58.57,6.53,15,WED,JUL
41,1,1,MEN,55.78,145,B,22,S,502,10.39,54.63,5.67,12,SAT,JUN,N,533,10.57,57.01,6.03,14,WED,MAY
42,1,1,MEN,69.39,116,A,22,S,126,13.38,60.29,8.07,12,SAT,AUG,N,152,18.25,53.33,9.73,16,FRI,SEP
43,1,1,MEN,90.63,999,B,22,N,55,13.2,73.33,9.68,10,SAT,JUL,S,66,19.37,60,11.62,15,SUN,JUL
44,1,1,MEN,105.48,764,B,22,N,64,19.4,52.03,10.09,12,MON,JUL,S,73,18.45,62.39,11.51,14,FRI,AUG
45,7,2,LA,12.32,738,A,21,W,2359,7.07,60.8,4.3,8,WED,AUG,E,3721,9.83,68.96,6.78,17,WED,JUN
46,7,2,LA,17.778,749,O,21,W,7590,8.21,72,5.91,12,FRI,MAY,W,7659,10.51,56.78,5.97,16,WED,OCT
47,7,2,LA,20.574,243,O,20,W,7549,10.3,67.83,6.99,8,TUE,OCT,E,7393,11.66,58.67,6.84,17,WED,DEC
48,2,3,TRI,30.889,103,B,21,N,111,9.05,65.29,5.91,12,TUE,NOV,N,115,11.28,54.25,6.12,14,MON,AUG
49,2,3,TRI,37.9,105,B,21,S,93,12.06,70.99,8.56,10,SUN,JUN,N,100,14.27,64.52,9.21,13,FRI,JUL
50,2,3,SIS,8.8,106,A,20,N,41,18.69,55.41,10.35,11,SAT,JUL,S,40,18.94,53.33,10.1,13,SUN,JUL
51,2,3,SIS,32.2,224,A,20,N,222,11.26,55.64,6.26,12,FRI,MAY,S,229,11.03,58.57,6.46,16,FRI,AUG
52,2,3,SIS,44.67,237,O,20,N,185,9.15,69.03,6.31,8,WED,NOV,S,202,10.44,66.01,6.89,16,MON,NOV
53,2,3,SIS,47.264,107,B,22,S,739,10.79,50.65,5.46,12,FRI,DEC,S,720,9.93,53.61,5.32,15,WED,DEC
54,2,3,SIS,49.207,189,B,20,N,474,10.32,52.09,5.38,12,WED,FEB,N,513,9.73,59.79,5.82,17,TUE,FEB
55,2,3,SIS,47.38,108,A,20,S,249,9.82,78.06,7.66,7,THU,NOV,N,206,9.75,64.98,6.34,17,MON,NOV
56,4,4,CC,9.185,120,A,21,W,2741,7.31,55.28,4.04,8,TUE,SEP,E,17006,28.46,88.07,25.06,16,FRI,SEP
57,4,4,CC,11.4,912,B,22,W,3120,7.59,54.49,4.14,7,THU,AUG,E,3386,8.23,54.56,4.49,16,THU,FEB
58,4,4,CC,16.834,121,A,21,W,7931,6.1,77.8,4.74,6,THU,MAR,E,7938,7.18,66.07,4.75,16,WED,MAR
59,4,4,CC,27.79,122,A,21,W,5403,6.3,70.77,4.46,6,WED,SEP,E,5099,7.9,53.22,4.21,16,FRI,MAR
60,4,4,CC,28.94,542,A,21,E,5482,5.39,88.63,4.78,3,MON,MAR,E,5485,8.15,58.65,4.78,16,THU,JUN
61,4,4,CC,38.049,485,B,21,E,1333,7.17,59.01,4.23,6,WED,SEP,W,1450,8.47,54.37,4.6,16,FRI,MAR
62,10,4,SJ,6.025,328,B,21,W,817,8.09,73.87,5.98,6,MON,NOV,E,988,10.35,69.82,7.23,16,FRI,OCT
63,10,4,SJ,6.025,327,A,21,W,774,7.71,77.95,6.01,5,WED,JUN,E,983,10,76.38,7.63,16,THU,JUL
64,10,4,SJ,14.023,54,A,21,W,1042,7.4,82.11,6.08,5,WED,JUN,E,1347,10.61,74.09,7.86,16,TUE,SEP
65,10,4,SJ,16.059,58,B,21,W,1000,7.5,82.71,6.2,5,THU,AUG,E,1519,11.61,81.14,9.42,16,FRI,FEB
66,10,4,SJ,17.706,60,B,21,W,5607,7.93,57.71,4.58,7,MON,AUG,E,4967,7.9,51.3,4.05,16,TUE,AUG
67,10,4,SJ,24.87,336,B,20,E,437,10.02,75.09,7.52,11,SAT,MAY,W,498,12.05,71.14,8.57,14,SUN,JUL
68,10,4,SJ,33.08,48,A,20,W,528,13.12,65.11,8.54,9,FRI,JUL,E,566,11.13,82.27,9.16,17,SUN,JUN
69,11,5,SD,0.878,501,A,22,S,1611,6.15,62.32,3.83,12,SAT,DEC,N,2183,8.45,61.48,5.19,15,FRI,JAN
70,11,5,SD,4.632,901,A,22,N,6044,6.42,62.72,4.03,7,FRI,DEC,S,7441,8.62,57.56,4.96,14,FRI,DEC
71,11,5,SD,8.562,902,B,22,N,12084,10.15,63.66,6.46,8,FRI,FEB,S,12433,9.73,68.31,6.65,16,TUE,MAR
72,11,5,SD,11.129,952,A,22,N,12906,8.26,74.43,6.14,7,MON,JAN,S,14226,8.87,76.33,6.77,18,TUE,JUN
73,11,5,SD,12.647,903,A,22,N,7873,7.08,70.36,4.98,7,WED,FEB,S,7544,7.81,61.17,4.77,14,TUE,MAR
74,11,5,SD,17.53,896,A,22,N,6625,7.7,60.38,4.65,7,WED,JUN,S,6126,8.17,52.62,4.3,14,FRI,MAR
75,11,5,SD,22.262,801,B,22,N,8721,7.37,58.03,4.28,8,WED,DEC,S,8753,7.84,54.76,4.29,15,WED,AUG
76,11,5,SD,25.947,802,B,22,N,8561,7.33,63.63,4.67,8,WED,JUL,S,9689,8.45,62.51,5.28,15,WED,JUL
77,11,5,SD,30.682,803,B,22,N,3736,7.39,56.05,4.14,8,THU,JUN,N,4296,8.39,56.77,4.76,15,FRI,SEP
78,11,5,SD,30.682,502,A,22,S,7401,7.13,53.57,3.82,8,WED,AUG,S,7724,7.67,51.95,3.99,15,FRI,JUN
79,11,5,SD,41.509,978,B,21,N,7182,6.7,56.62,3.79,10,SAT,SEP,N,6916,6.79,53.8,3.65,14,MON,JUL
80,11,5,SD,49.278,904,B,22,S,11542,7.86,68.72,5.4,9,MON,OCT,S,12576,11.11,53.01,5.89,13,FRI,OCT
81,11,5,SD,51.201,905,A,22,S,6916,7.11,52.41,3.73,9,SAT,NOV,S,6804,7.14,51.38,3.67,13,FRI,OCT
82,11,5,SD,52.834,907,O,22,N,12060,8.95,55.69,4.99,11,WED,OCT,S,12386,8.4,61,5.12,15,WED,DEC
83,11,5,SD,53.932,906,B,22,N,6479,7.5,51.48,3.86,12,SUN,MAY,N,6258,6.94,53.73,3.73,13,SUN,JUL
84,11,5,SD,54.39,954,A,22,N,8416,9.47,65.04,6.16,11,THU,NOV,N,8794,9.91,64.92,6.43,15,SAT,FEB
85,12,5,ORA,0.483,401,O,22,N,6398,9.98,55.7,5.56,11,SUN,MAY,N,6109,9.7,54.67,5.3,14,SUN,JUL
86,12,5,ORA,4.995,901,A,22,N,6738,7.71,53.66,4.14,10,SAT,APR,N,6297,7.01,55.21,3.87,14,FRI,SEP
87,12,5,ORA,21.304,903,A,22,N,4424,6.79,58.95,4,8,THU,MAR,N,4160,6.45,58.39,3.76,17,FRI,AUG
88,12,5,ORA,24.999,900,O,22,S,7527,7.01,53.49,3.75,8,WED,FEB,S,7317,6.85,53.23,3.64,17,WED,MAR
89,12,5,ORA,30.263,905,A,22,S,21790,10.21,53.64,5.48,12,SUN,AUG,S,22140,9.87,56.42,5.57,16,FRI,JUN
90,12,5,ORA,30.263,904,B,22,N,9963,8.39,53.59,4.49,8,THU,NOV,N,9546,8.05,53.48,4.31,14,SUN,DEC
91,7,5,LA,12,453,A,22,N,7094,5.8,54.02,3.13,7,WED,MAR,N,6696,4.85,61.04,2.96,15,THU,MAR
92,7,5,LA,41,34,B,22,S,5982,6.02,64.59,3.89,6,TUE,SEP,N,5762,6.35,58.96,3.75,16,MON,MAY
93,7,5,LA,55.48,707,A,22,N,5003,7.55,56.95,4.3,12,MON,APR,N,5288,8.42,53.95,4.54,17,SUN,MAY
94,6,5,KER,0,510,A,22,S,4182,8.63,56.96,4.92,10,SAT,NOV,S,4784,11.03,50.96,5.62,16,SUN,JAN
95,6,5,KER,13.523,631,A,22,S,4556,9.87,50.02,4.93,10,SAT,NOV,S,5193,11.04,50.95,5.62,13,SUN,NOV
96,6,5,KER,13.523,503,B,22,N,4381,8.94,55.24,4.94,12,MON,DEC,S,4989,11.12,50.56,5.62,14,SUN,DEC
97,6,5,KER,38.793,681,A,22,N,2368,11.44,51.84,5.93,9,WED,NOV,S,2622,12.19,53.86,6.56,17,SUN,DEC
98,6,5,KER,47.546,201,A,20,S,2077,10.1,55.7,5.62,10,SAT,NOV,N,2542,13.31,51.7,6.88,15,THU,JAN
99,6,5,KER,73.017,514,B,22,S,2607,11.24,52.26,5.88,12,SUN,NOV,N,2887,10.83,60.08,6.51,18,MON,MAY
100,6,5,KIN,12.362,571,B,20,N,1962,11.16,54.17,6.04,11,MON,SEP,N,2690,15.93,52.02,8.29,14,MON,SEP
101,6,5,KIN,16.565,164,B,22,N,2340,9.76,59.44,5.8,11,MON,MAY,S,2707,12.85,52.23,6.71,13,WED,NOV
102,6,5,KIN,16.565,203,A,22,N,2534,11.06,56.22,6.22,11,SUN,JAN,N,2759,13.14,51.5,6.77,17,SAT,NOV
103,6,5,KIN,26.724,509,B,22,N,2510,12.06,51.03,6.15,8,SUN,NOV,N,2738,11.9,56.41,6.71,14,MON,FEB
104,6,5,FRE,29.955,533,A,22,S,2610,10.67,57.11,6.09,11,SUN,NOV,N,2956,10.69,64.57,6.9,15,SAT,JAN
105,6,5,FRE,48.99,851,A,22,S,2622,10.39,59.48,6.18,12,WED,DEC,S,2730,12.84,50.13,6.44,15,SUN,NOV
106,10,5,STA,15.855,196,A,22,S,2453,8.64,55.54,4.8,12,SUN,JAN,S,2626,8.65,59.4,5.14,15,FRI,NOV
107,10,5,SJ,12.623,13,A,20,S,7121,5.17,70.58,3.65,5,TUE,NOV,N,7828,6.72,59.75,4.01,16,MON,FEB
108,10,5,SJ,14.834,237,A,20,S,4375,7.19,55.55,4,11,FRI,NOV,S,4590,7.51,55.81,4.19,14,SAT,DEC
109,10,5,SJ,22.512,340,A,20,N,4466,7.04,54.71,3.85,12,FRI,JUN,N,5007,7.77,55.58,4.32,15,MON,DEC
110,10,5,SJ,39.573,230,B,21,S,3068,8.02,51.76,4.15,12,FRI,JUL,N,3360,8.91,51.03,4.54,15,FRI,JUN
111,10,5,SJ,44.712,24,B,20,S,2471,8.83,51.54,4.55,11,SAT,NOV,S,2683,9.42,52.45,4.94,16,SUN,OCT
112,3,5,SAC,17.185,12,B,21,N,4036,7.26,73.18,5.31,7,MON,NOV,N,4227,9.77,56.93,5.56,15,FRI,NOV
113,3,5,SAC,20.534,19,A,20,N,8633,7.79,74.29,5.79,7,THU,DEC,N,6143,6.76,60.92,4.12,16,SAT,OCT
114,3,5,SAC,23.177,25,A,20,N,8474,8.38,59.84,5.02,7,WED,DEC,N,7506,8.43,52.7,4.44,13,FRI,DEC
115,3,5,SAC,29.907,50,A,22,N,3237,6.26,58.74,3.68,8,MON,SEP,S,3203,7.04,51.75,3.64,13,FRI,NOV
116,3,5,SAC,32.734,543,A,22,N,2465,6.91,58.96,4.07,7,THU,SEP,S,2678,8.14,54.35,4.42,16,FRI,MAY
117,3,5,YOL,0.52,64,O,22,N,2308,6.71,63.04,4.23,7,MON,AUG,S,2551,8.17,57.2,4.67,15,THU,NOV
118,3,5,YOL,6.5,70,B,22,N,2052,7.43,56.62,4.21,11,FRI,SEP,N,2295,8.38,56.15,4.71,16,FRI,SEP
119,3,5,YOL,7.086,75,A,22,N,7237,13.44,97.78,13.14,2,SUN,OCT,N,7824,15.47,91.87,14.21,23,FRI,NOV
120,3,5,YOL,22.61,79,B,22,N,1072,7.91,54.42,4.3,11,FRI,MAY,N,1151,8.77,52.65,4.62,16,FRI,JUN
121,3,5,YOL,22.61,80,A,20,S,1651,7.11,62.75,4.46,12,SUN,OCT,S,1958,8.5,62.22,5.29,14,SUN,OCT
122,3,5,COL,17.975,85,B,22,N,1525,9.59,53.91,5.17,12,FRI,JUL,S,1742,8.41,70.19,5.9,14,MON,JUL
123,3,5,GLE,10.877,202,B,20,N,1506,9.69,59.5,5.76,10,SAT,AUG,N,1729,11,60.14,6.62,13,FRI,JUL
124,3,5,GLE,24.817,92,B,20,S,1038,7.9,54.72,4.32,12,SUN,NOV,N,1184,9.14,53.97,4.93,16,FRI,NOV
125,3,5,GLE,27.812,95,A,22,N,1469,9.03,58.16,5.25,9,FRI,JUL,N,1616,9.87,58.53,5.78,15,FRI,MAY
126,2,5,TEH,9.972,271,O,22,S,1514,8.69,53.42,4.64,10,SAT,NOV,S,1758,9.58,56.29,5.39,16,SAT,NOV
127,2,5,TEH,26.525,321,B,22,S,1877,9.67,50.55,4.89,12,SUN,JUL,N,2035,9.68,54.78,5.3,13,THU,JUN
128,2,5,SHA,3.83,272,B,21,N,2568,7.61,61.75,4.7,9,FRI,JUL,S,2657,9.29,52.31,4.86,15,FRI,JUL
129,2,5,SHA,7.8,239,B,22,N,2643,7.78,60.8,4.73,7,THU,MAR,S,2757,8.9,55.47,4.94,15,FRI,SEP
130,2,5,SHA,13.952,298,O,22,N,2961,8.91,61.82,5.51,7,TUE,OCT,S,2868,9.26,57.61,5.33,15,FRI,OCT
131,2,5,SHA,14.459,304,A,22,N,2933,8.04,53.61,4.31,7,THU,FEB,N,3123,9.16,50.13,4.59,14,FRI,OCT
132,2,5,SHA,15.448,196,A,22,S,2619,8,56.24,4.5,8,WED,FEB,S,2716,8.96,52.09,4.67,16,FRI,OCT
133,2,5,SHA,19.402,312,B,22,S,2019,7.53,59.93,4.51,7,TUE,OCT,N,2031,9.04,50.19,4.54,15,FRI,DEC
134,2,5,SHA,41.053,201,B,22,S,1228,11.92,51.51,6.14,11,MON,MAY,N,1263,10.86,58.15,6.31,13,SAT,JUL
135,2,5,SHA,57.41,179,B,22,N,1155,9.67,61.96,5.99,9,SAT,JUL,S,1203,10.02,62.27,6.24,16,MON,DEC
136,2,5,SIS,11.17,310,O,22,N,1287,9.16,62.39,5.71,11,SUN,MAR,N,1311,11.37,51.19,5.82,13,MON,DEC
137,2,5,SIS,22.999,294,O,22,S,956,9.64,63.4,6.11,10,SUN,SEP,S,1073,12.76,53.78,6.86,14,MON,DEC
138,2,5,SIS,52.777,232,O,22,S,917,10.37,54.68,5.67,10,THU,DEC,N,1023,12.24,51.67,6.33,15,WED,NOV
139,2,5,SIS,62.921,410,A,22,N,949,10.3,55.92,5.76,10,FRI,JUL,N,1060,11.98,53.67,6.43,16,SUN,NOV
140,2,5,SIS,68.328,231,B,22,S,972,11.34,51.59,5.85,10,WED,NOV,N,1108,11.8,56.53,6.67,15,FRI,JUL
141,9,6,INY,0,944,A,22,S,229,8.06,70.46,5.68,7,THU,APR,N,241,9.79,61.01,5.97,17,THU,APR
142,11,7,IMP,1.188,607,B,22,S,393,8.49,54.06,4.59,12,THU,FEB,N,507,9.24,64.1,5.92,15,FRI,MAR
143,11,7,IMP,6.718,402,B,22,N,314,7.91,61.21,4.84,9,TUE,SEP,S,410,10.06,62.88,6.32,16,FRI,SEP
144,11,8,SD,1.213,958,A,22,E,4363,7.8,57.74,4.5,10,SAT,APR,E,4258,7.55,58.24,4.4,16,WED,MAR
145,11,8,SD,1.213,951,B,22,E,1762,7.51,53.74,4.04,8,TUE,APR,E,1901,8.02,54.31,4.35,14,THU,APR
146,11,8,SD,0.946,804,A,22,W,8094,7.41,59.36,4.4,8,THU,SEP,E,7752,7.49,56.23,4.21,15,MON,SEP
147,11,8,SD,5.638,953,B,21,W,10187,7.8,61.55,4.8,8,THU,SEP,E,10143,8.3,57.61,4.78,15,TUE,MAY
148,11,8,SD,8.336,808,A,22,W,12543,8.82,70.71,6.24,7,TUE,FEB,W,10589,9.5,55.43,5.27,14,FRI,JAN
149,11,8,SD,11.764,810,B,22,W,8580,8.39,61.99,5.2,7,FRI,APR,E,8138,8.3,59.44,4.94,14,FRI,FEB
150,11,8,SD,14.594,806,B,21,W,6250,6.67,56.19,3.75,7,WED,JUN,E,6965,7.95,52.52,4.17,16,THU,MAY
151,11,8,SD,20.041,888,B,22,W,3849,6.9,67.21,4.64,7,MON,FEB,W,3626,8.65,50.47,4.37,15,FRI,SEP
152,11,8,SD,23.64,979,O,22,E,2202,7.25,60.54,4.39,11,FRI,DEC,E,2519,7.61,66.03,5.02,15,FRI,SEP
153,11,8,SD,37.831,811,A,22,W,1392,9.71,57.78,5.61,12,FRI,SEP,W,1614,11.91,54.64,6.51,13,MON,MAY
154,11,8,SD,65.904,981,A,22,W,1074,11.55,56.41,6.52,11,FRI,NOV,E,1180,12.89,55.53,7.16,13,SUN,DEC
155,11,8,IMP,10.291,993,B,22,W,1159,12.74,53.09,6.77,11,SAT,NOV,W,1296,13.65,55.43,7.57,13,SUN,DEC
156,11,8,IMP,23.48,624,A,21,W,915,11.45,56.45,6.46,12,SUN,OCT,W,1084,11.74,65.22,7.66,13,SAT,NOV
157,11,8,IMP,40.944,638,B,22,W,1464,7.82,55.96,4.37,10,FRI,SEP,E,1778,9.84,54.01,5.31,17,FRI,SEP
158,11,8,IMP,43.321,641,A,22,W,1292,10.42,51.62,5.38,12,FRI,MAY,E,1401,10.42,56,5.83,15,FRI,FEB
159,11,8,IMP,47.783,404,A,22,E,1102,11.71,57.19,6.7,10,WED,NOV,E,1168,12.65,56.1,7.1,13,SUN,MAR
160,11,8,IMP,53.497,692,B,21,E,1025,13.23,51.28,6.78,12,SAT,JUL,W,1104,12.56,58.14,7.3,14,FRI,SEP
161,11,8,IMP,65.752,691,A,22,E,7073,30.97,92.83,28.75,9,THU,OCT,E,6769,29.17,94.34,27.52,19,THU,OCT
162,11,8,IMP,65.752,690,B,22,E,7006,34.97,93.81,32.81,9,THU,OCT,E,6716,33.05,95.15,31.45,19,THU,OCT
163,5,9,SCR,0.046,48,A,20,S,415,3.12,52.47,1.64,12,SUN,JUN,N,546,4.16,51.85,2.16,16,SUN,JUN
164,4,9,SCL,0,50,A,22,S,215,13.63,62.5,8.52,12,SAT,APR,N,228,14.5,62.3,9.03,16,SUN,JAN
165,4,9,SCL,7.09,170,A,22,N,534,18.09,52.46,9.49,11,SAT,APR,N,694,19.26,64.02,12.33,13,SAT,APR
166,7,10,LA,5.454,44,B,21,W,4419,6.78,63.1,4.28,8,FRI,MAY,E,4252,7.77,53.01,4.12,17,SAT,JUN
167,7,10,LA,47.11,54,B,21,W,9463,6.66,57.59,3.83,7,THU,JUN,W,9353,6.74,56.21,3.79,14,SUN,FEB
