,DI,RTE,CO,PM,CS,LEG,YR,AM_DIR,AM_WAY_PHV,AM_K_FACTOR_AMT,AM_D_FACTOR_AMT,AM_KD_FACTOR,AM_HOUR,AM_DAY,AM_MONTH,PM_DIR,PM_WAY_PHV,PM_K_FACTOR_AMT,PM_D_FACTOR_AMT,PM_KD_FACTOR,PM_HOUR,PM_DAY,PM_MONTH
0,12,1,ORA,22.5,623,O,21,S,1418,6.53,69.48,4.53,8,WED,JUL,N,2098,8.89,75.47,6.71,17,THU,SEP
1,12,1,ORA,30.141,937,A,19,S,2385,9.99,58,5.79,7,WED,OCT,S,2098,9.64,52.87,5.09,16,FRI,AUG
2,5,1,SB,0,517,A,21,S,708,11.3,88.95,10.05,6,TUE,MAY,N,681,11.59,83.46,9.67,17,MON,AUG
3,5,1,SB,19.251,296,B,20,S,924,13.48,91.58,12.34,6,THU,NOV,N,749,11.85,84.44,10,17,THU,NOV
4,5,1,SB,20.565,518,A,21,S,523,8.48,52.94,4.49,12,SAT,MAR,S,541,8.86,52.37,4.64,15,FRI,JUN
5,5,1,SB,22.519,294,O,20,N,1373,9.2,57.21,5.26,7,TUE,FEB,S,1400,10.42,51.55,5.37,17,THU,FEB
6,5,1,SB,23.296,286,A,21,N,970,9.27,55.4,5.14,7,MON,SEP,N,995,9.98,52.81,5.27,17,WED,SEP
7,5,1,SB,26.69,288,A,21,N,1102,11.46,61.77,7.08,7,FRI,SEP,S,897,10.39,55.44,5.76,16,WED,AUG
8,5,1,SB,29.891,539,B,20,N,1027,11.13,60.63,6.75,7,TUE,NOV,S,972,11.12,57.41,6.38,17,WED,NOV
9,5,1,SB,29.891,290,A,20,S,1250,13.66,60.77,8.3,7,TUE,NOV,N,1314,13.37,65.24,8.72,17,WED,FEB
10,5,1,SB,36.189,292,B,20,S,1205,12.69,60.8,7.71,7,WED,FEB,N,1277,12.77,64.04,8.18,16,WED,NOV
11,5,1,SB,31.042,223,A,20,S,1630,12.13,74.33,9.02,6,TUE,OCT,N,1542,12.65,67.45,8.53,16,MON,OCT
12,5,1,SB,41.81,519,A,20,S,232,9.4,63.56,5.97,12,SAT,AUG,S,374,14.01,68.75,9.63,16,MON,AUG
13,5,1,SB,49.199,128,A,21,S,296,7.9,55.64,4.39,12,THU,MAR,S,389,10.36,55.73,5.77,17,FRI,SEP
14,5,1,SLO,6.35,140,B,21,N,428,9.28,60.03,5.57,7,FRI,AUG,S,616,11.44,70.08,8.02,17,MON,MAY
15,5,1,SLO,15.268,142,O,21,N,549,9.41,55.79,5.25,12,SAT,JUN,S,593,10.07,56.32,5.67,16,THU,JUL
16,5,1,SLO,16.77,520,A,21,N,1378,9.09,61.11,5.55,11,TUE,MAR,N,1454,9.21,63.63,5.86,14,FRI,APR
17,5,1,SLO,17.341,521,A,21,S,1139,9.01,53.58,4.83,12,THU,JUL,S,1429,10.74,56.37,6.06,15,MON,SEP
18,5,1,SLO,27.883,271,A,21,N,1304,9.76,52.92,5.16,12,SAT,SEP,N,1490,10.74,54.92,5.9,16,FRI,SEP
19,5,1,SLO,30.135,535,A,21,N,1085,10.57,52.9,5.59,12,FRI,JUL,S,1133,10.94,53.37,5.84,15,SUN,JUL
20,5,1,SLO,36.85,143,B,21,N,395,9.38,58.87,5.52,12,SAT,DEC,N,431,10.49,57.47,6.03,14,SAT,DEC
21,5,1,SLO,48.26,551,A,21,S,481,11.36,57.47,6.53,11,SUN,MAR,S,467,11.51,55.07,6.34,13,SUN,MAR
22,5,1,SLO,71.341,273,O,21,N,183,15.36,58.28,8.95,12,SUN,SEP,S,180,15.71,56.08,8.81,15,SUN,SEP
23,5,1,MON,75.135,532,B,20,S,2335,9.04,57.75,5.22,11,SAT,OCT,N,2475,10.17,54.42,5.53,16,THU,OCT
24,5,1,SCR,0.716,44,B,21,S,1764,7.44,61,4.54,12,SAT,FEB,S,1834,8.82,53.45,4.72,15,FRI,APR
25,5,1,SCR,2.683,414,A,21,N,2533,7.42,63.17,4.69,7,TUE,OCT,S,2789,8.8,58.67,5.16,16,THU,OCT
26,5,1,SCR,9.153,428,B,20,N,3321,6.62,72.88,4.83,5,TUE,MAR,S,3646,9.57,55.37,5.3,16,WED,FEB
27,5,1,SCR,9.153,425,A,20,S,4772,10.15,59.29,6.02,7,FRI,NOV,S,5198,9.96,65.84,6.55,14,THU,NOV
28,5,1,SCR,12.088,701,B,20,N,3453,7.06,62.04,4.38,8,TUE,MAY,S,3429,7.8,55.81,4.35,16,SUN,JUN
29,5,1,SCR,13.62,721,X,21,N,2945,7.64,61.05,4.67,7,THU,AUG,S,2637,7.99,52.3,4.18,14,SAT,SEP
30,4,1,SM,0,163,A,19,S,478,14.9,63.14,9.41,12,SUN,JUL,N,527,13.33,77.84,10.37,19,SUN,JUL
31,4,1,SM,26.432,433,B,19,N,688,11.59,65.34,7.57,11,SAT,OCT,S,857,14.21,66.38,9.43,17,SUN,OCT
32,4,1,SM,30.225,164,B,19,S,1259,7.58,62.23,4.71,7,TUE,JAN,N,1852,11.05,62.78,6.93,16,WED,JAN
33,4,1,SM,35.336,165,B,19,S,1216,11.4,55.02,6.27,12,WED,JAN,S,1424,13.69,53.66,7.35,17,FRI,JAN
34,4,1,SF,0.312,464,A,19,S,3727,6.55,58.26,3.82,8,TUE,JAN,S,3642,6.67,55.9,3.73,15,THU,OCT
35,4,1,SF,7.077,104,B,19,N,2679,7.13,57.77,4.12,11,SAT,OCT,N,2777,7.69,55.56,4.27,16,THU,OCT
36,1,1,MEN,2.5,180,O,20,S,184,12.1,56.62,6.85,11,FRI,JUL,N,195,12.7,57.19,7.26,13,SAT,JUL
37,1,1,MEN,15.95,181,A,19,N,136,11.06,57.63,6.37,11,WED,SEP,N,134,10.36,60.63,6.28,15,FRI,JUN
38,1,1,MEN,33.91,123,A,21,N,100,13.46,59.88,8.06,11,TUE,AUG,S,97,12.49,62.58,7.82,17,SUN,SEP
39,1,1,MEN,49.37,114,B,19,S,321,10.2,54.5,5.56,11,SUN,SEP,N,345,10.53,56.74,5.98,16,FRI,JUN
40,1,1,MEN,55.78,145,B,21,N,525,11.54,51.42,5.94,12,FRI,JUL,N,554,11.46,54.64,6.26,15,MON,JUL
41,1,1,MEN,69.39,116,A,19,N,101,11.92,59.06,7.04,12,SAT,MAR,S,112,12.61,61.88,7.8,16,SAT,MAR
42,1,1,MEN,90.63,999,B,19,N,61,14.73,70.93,10.45,11,SUN,SEP,S,62,16.78,63.27,10.62,16,TUE,SEP
43,7,2,LA,12.32,738,A,21,W,2359,7.07,60.8,4.3,8,WED,AUG,E,3721,9.83,68.96,6.78,17,WED,JUN
44,7,2,LA,17.778,749,O,21,W,7590,8.21,72,5.91,12,FRI,MAY,W,7659,10.51,56.78,5.97,16,WED,OCT
45,7,2,LA,20.574,243,O,20,W,7549,10.3,67.83,6.99,8,TUE,OCT,E,7393,11.66,58.67,6.84,17,WED,DEC
46,7,2,LA,21.9,903,B,19,W,7319,8.78,68.07,5.98,7,TUE,OCT,E,6947,9.5,59.71,5.68,17,THU,AUG
47,2,3,TRI,30.889,103,B,21,N,111,9.05,65.29,5.91,12,TUE,NOV,N,115,11.28,54.25,6.12,14,MON,AUG
48,2,3,TRI,37.9,105,B,21,S,93,12.06,70.99,8.56,10,SUN,JUN,N,100,14.27,64.52,9.21,13,FRI,JUL
49,2,3,SIS,8.8,106,A,20,N,41,18.69,55.41,10.35,11,SAT,JUL,S,40,18.94,53.33,10.1,13,SUN,JUL
50,2,3,SIS,32.2,224,A,20,N,222,11.26,55.64,6.26,12,FRI,MAY,S,229,11.03,58.57,6.46,16,FRI,AUG
51,2,3,SIS,44.67,237,O,20,N,185,9.15,69.03,6.31,8,WED,NOV,S,202,10.44,66.01,6.89,16,MON,NOV
52,2,3,SIS,47.264,107,B,21,N,758,10.75,50.53,5.43,12,FRI,OCT,S,718,9.66,53.26,5.15,15,FRI,MAR
53,2,3,SIS,49.207,189,B,20,N,474,10.32,52.09,5.38,12,WED,FEB,N,513,9.73,59.79,5.82,17,TUE,FEB
54,2,3,SIS,47.38,108,A,20,S,249,9.82,78.06,7.66,7,THU,NOV,N,206,9.75,64.98,6.34,17,MON,NOV
55,4,4,CC,9.185,120,A,21,W,2741,7.31,55.28,4.04,8,TUE,SEP,E,17006,28.46,88.07,25.06,16,FRI,SEP
56,4,4,CC,11.4,912,B,21,W,2914,7.51,53.8,4.04,7,WED,SEP,E,3093,7.97,53.85,4.29,14,WED,MAR
57,4,4,CC,16.834,121,A,21,W,7931,6.1,77.8,4.74,6,THU,MAR,E,7938,7.18,66.07,4.75,16,WED,MAR
58,4,4,CC,27.79,122,A,21,W,5403,6.3,70.77,4.46,6,WED,SEP,E,5099,7.9,53.22,4.21,16,FRI,MAR
59,4,4,CC,28.94,542,A,21,E,5482,5.39,88.63,4.78,3,MON,MAR,E,5485,8.15,58.65,4.78,16,THU,JUN
60,4,4,CC,38.049,485,B,21,E,1333,7.17,59.01,4.23,6,WED,SEP,W,1450,8.47,54.37,4.6,16,FRI,MAR
61,10,4,SJ,6.025,328,B,21,W,817,8.09,73.87,5.98,6,MON,NOV,E,988,10.35,69.82,7.23,16,FRI,OCT
62,10,4,SJ,6.025,327,A,21,W,774,7.71,77.95,6.01,5,WED,JUN,E,983,10,76.38,7.63,16,THU,JUL
63,10,4,SJ,14.023,54,A,21,W,1042,7.4,82.11,6.08,5,WED,JUN,E,1347,10.61,74.09,7.86,16,TUE,SEP
64,10,4,SJ,16.059,58,B,21,W,1000,7.5,82.71,6.2,5,THU,AUG,E,1519,11.61,81.14,9.42,16,FRI,FEB
65,10,4,SJ,17.706,60,B,21,W,5607,7.93,57.71,4.58,7,MON,AUG,E,4967,7.9,51.3,4.05,16,TUE,AUG
66,10,4,SJ,24.87,336,B,20,E,437,10.02,75.09,7.52,11,SAT,MAY,W,498,12.05,71.14,8.57,14,SUN,JUL
67,10,4,SJ,33.08,48,A,20,W,528,13.12,65.11,8.54,9,FRI,JUL,E,566,11.13,82.27,9.16,17,SUN,JUN
68,11,5,SD,0.878,501,A,21,S,3335,10.97,90.4,9.91,8,FRI,JAN,S,3020,11.21,80.06,8.98,19,FRI,DEC
69,11,5,SD,4.632,901,A,21,N,6401,7.36,63.92,4.7,7,MON,AUG,S,7467,8.87,61.88,5.49,17,FRI,APR
70,11,5,SD,8.562,902,B,21,S,9478,8.47,64.48,5.46,8,TUE,SEP,S,10439,10.79,55.75,6.01,18,FRI,SEP
71,11,5,SD,11.129,952,A,21,N,11354,7.95,71.9,5.72,9,TUE,SEP,S,13008,11.41,57.4,6.55,17,TUE,AUG
72,11,5,SD,12.647,903,A,21,N,7925,7.48,71.77,5.36,7,THU,JUL,S,7574,8.42,60.9,5.13,14,WED,JUL
73,11,5,SD,17.53,896,A,21,N,6209,7.96,59.83,4.76,8,WED,JUL,S,6096,8.37,55.84,4.68,16,FRI,OCT
74,11,5,SD,20.056,931,A,21,N,6590,8.16,52.41,4.28,8,TUE,SEP,S,8220,8.79,60.65,5.33,15,WED,JUN
75,11,5,SD,22.262,801,B,21,N,8306,8,56.38,4.51,8,WED,SEP,S,8766,8.26,57.65,4.76,15,THU,NOV
76,11,5,SD,25.947,802,B,21,N,7877,8.42,56.29,4.74,8,WED,SEP,S,10384,9.78,63.93,6.25,15,THU,SEP
77,11,5,SD,30.682,803,B,21,N,3955,8.08,55.65,4.49,12,TUE,NOV,N,4725,9.47,56.69,5.37,15,THU,OCT
78,11,5,SD,30.682,502,A,21,S,6988,8.2,52.94,4.34,12,SAT,SEP,S,7406,8.63,53.3,4.6,15,FRI,APR
79,11,5,SD,41.509,978,B,21,N,7182,6.7,56.62,3.79,10,SAT,SEP,N,6916,6.79,53.8,3.65,14,MON,JUL
80,11,5,SD,49.278,904,B,21,S,11693,9.62,62.38,6,10,SUN,SEP,N,10880,8.06,69.28,5.59,17,MON,SEP
81,11,5,SD,51.201,905,A,21,N,7152,7.19,52.5,3.77,10,SUN,AUG,N,6952,6.95,52.8,3.67,16,SAT,JUN
82,11,5,SD,52.834,907,O,21,N,11075,9.22,65.91,6.07,12,MON,SEP,N,11083,10.47,58.05,6.08,16,SAT,SEP
83,11,5,SD,53.932,906,B,21,N,6573,8.23,51.83,4.27,10,SUN,JUN,S,6339,7.14,57.62,4.11,16,TUE,MAR
84,11,5,SD,54.39,954,A,21,N,6234,8.65,60.16,5.2,10,MON,SEP,N,6993,9.14,63.9,5.84,13,THU,SEP
85,12,5,ORA,0.483,401,O,21,S,6504,9.81,51.32,5.03,10,SAT,AUG,N,6069,7.99,58.78,4.7,18,SUN,MAY
86,12,5,ORA,4.995,901,A,21,N,6917,8.41,50.45,4.24,10,SAT,APR,S,6458,7.59,52.24,3.96,13,FRI,MAY
87,12,5,ORA,17.472,902,A,21,N,8109,7.35,60.96,4.48,7,TUE,AUG,N,7940,7.45,58.91,4.39,17,SAT,MAR
88,12,5,ORA,24.999,900,O,19,S,10370,6.66,55.66,3.7,7,TUE,JUN,S,10687,6.43,59.38,3.82,16,THU,MAY
89,12,5,ORA,30.263,905,A,21,N,11335,7.54,51.92,3.92,8,WED,SEP,N,11301,7.63,51.16,3.9,16,SAT,JUL
90,7,5,LA,12,453,A,21,N,7054,6.42,50.2,3.22,7,FRI,MAY,N,6900,5.9,53.42,3.15,14,MON,DEC
91,6,5,KER,13.523,631,A,21,N,4340,9.59,50.83,4.88,11,SUN,NOV,S,5047,11.26,50.36,5.67,15,MON,JUL
92,6,5,KER,13.523,503,B,21,S,4289,9.94,50.25,5,12,SUN,JUL,S,4870,11.11,51.04,5.67,17,SUN,JUL
93,6,5,KER,19.612,172,B,21,S,2250,9.61,59.12,5.68,9,SAT,JUL,N,2708,12.95,52.79,6.84,17,MON,JUL
94,6,5,KER,33.489,507,B,21,S,2154,10.09,57.3,5.78,10,SAT,JUL,S,2626,10.74,65.67,7.05,18,SUN,NOV
95,6,5,KER,38.793,681,A,21,S,2157,9.99,55,5.49,11,FRI,MAY,S,2632,9.1,73.68,6.7,20,SUN,NOV
96,6,5,KER,47.546,431,B,21,N,2178,9.47,57.88,5.48,10,MON,SEP,N,2624,11.93,55.35,6.6,14,SUN,JUL
97,6,5,KER,47.546,201,A,20,S,2077,10.1,55.7,5.62,10,SAT,NOV,N,2542,13.31,51.7,6.88,15,THU,JAN
98,6,5,KER,73.017,159,A,21,N,2145,9.78,56.14,5.49,11,SAT,NOV,N,2673,12.13,56.42,6.84,17,SUN,AUG
99,6,5,KER,73.017,514,B,21,S,2463,10.35,53.87,5.58,9,SAT,JUL,N,2939,13.21,50.39,6.65,13,MON,JUL
100,6,5,KIN,12.362,571,B,20,N,1962,11.16,54.17,6.04,11,MON,SEP,N,2690,15.93,52.02,8.29,14,MON,SEP
101,6,5,KIN,16.565,164,B,21,S,2187,10.03,56.57,5.67,11,FRI,JUL,N,2697,12,58.31,7,15,SUN,APR
102,6,5,KIN,26.724,509,B,21,S,2286,10.59,53.83,5.7,9,SAT,MAY,N,2762,10.97,62.8,6.89,19,SUN,NOV
103,6,5,FRE,29.955,533,A,21,S,2367,9.33,61.01,5.69,10,SUN,JUN,N,2941,12.36,57.19,7.07,16,SUN,AUG
104,6,5,FRE,48.99,851,A,21,S,2405,9.78,59.16,5.78,9,FRI,JUL,N,2821,13.04,52.01,6.78,15,MON,MAY
105,10,5,SJ,12.623,13,A,20,S,7121,5.17,70.58,3.65,5,TUE,NOV,N,7828,6.72,59.75,4.01,16,MON,FEB
106,10,5,SJ,14.834,237,A,20,S,4375,7.19,55.55,4,11,FRI,NOV,S,4590,7.51,55.81,4.19,14,SAT,DEC
107,10,5,SJ,22.512,340,A,20,N,4466,7.04,54.71,3.85,12,FRI,JUN,N,5007,7.77,55.58,4.32,15,MON,DEC
108,10,5,SJ,39.573,230,B,21,S,3068,8.02,51.76,4.15,12,FRI,JUL,N,3360,8.91,51.03,4.54,15,FRI,JUN
109,10,5,SJ,44.712,24,B,20,S,2471,8.83,51.54,4.55,11,SAT,NOV,S,2683,9.42,52.45,4.94,16,SUN,OCT
110,3,5,SAC,17.185,12,B,21,N,4036,7.26,73.18,5.31,7,MON,NOV,N,4227,9.77,56.93,5.56,15,FRI,NOV
111,3,5,SAC,20.534,19,A,20,N,8633,7.79,74.29,5.79,7,THU,DEC,N,6143,6.76,60.92,4.12,16,SAT,OCT
112,3,5,SAC,23.177,25,A,20,N,8474,8.38,59.84,5.02,7,WED,DEC,N,7506,8.43,52.7,4.44,13,FRI,DEC
113,3,5,SAC,29.907,50,A,21,N,3104,6.63,60.65,4.02,7,MON,SEP,S,3123,7.23,55.91,4.04,14,MON,JUL
114,3,5,SAC,32.734,543,A,21,N,2403,6.79,59.99,4.07,7,MON,JUL,S,2692,8.2,55.68,4.56,15,FRI,FEB
115,3,5,SAC,34.652,60,O,19,N,2693,6.99,58.58,4.1,7,MON,APR,S,3127,7.27,65.46,4.76,17,THU,JUL
116,3,5,YOL,0,60,O,19,N,2693,6.99,58.58,4.1,7,MON,APR,S,3127,7.27,65.46,4.76,17,THU,JUL
117,3,5,YOL,5.53,65,B,19,N,2744,7.33,56.37,4.13,7,MON,APR,S,3248,7.93,61.74,4.89,15,TUE,APR
118,3,5,YOL,6.5,70,B,20,N,1271,8.39,51.23,4.3,12,FRI,JUL,S,1427,8.36,57.68,4.82,15,TUE,OCT
119,3,5,YOL,7.086,75,A,21,N,7165,15.69,95.55,14.99,4,TUE,APR,N,6305,14.39,91.67,13.19,22,FRI,APR
120,3,5,YOL,22.61,80,A,20,S,1651,7.11,62.75,4.46,12,SUN,OCT,S,1958,8.5,62.22,5.29,14,SUN,OCT
121,3,5,YOL,22.61,79,B,20,S,1071,7.3,55.81,4.07,12,SUN,OCT,S,1159,7.93,55.59,4.41,15,SUN,OCT
122,3,5,COL,17.975,85,B,20,S,1389,7.55,57.49,4.34,12,SUN,OCT,S,1769,9.03,61.25,5.53,14,SUN,OCT
123,3,5,GLE,10.877,202,B,20,N,1506,9.69,59.5,5.76,10,SAT,AUG,N,1729,11,60.14,6.62,13,FRI,JUL
124,3,5,GLE,24.817,92,B,20,S,1038,7.9,54.72,4.32,12,SUN,NOV,N,1184,9.14,53.97,4.93,16,FRI,NOV
125,3,5,GLE,27.812,95,A,20,S,1224,7.89,54.47,4.3,12,SUN,OCT,S,1509,8.68,61.04,5.3,15,SUN,OCT
126,2,5,TEH,9.972,271,O,21,N,1655,8.91,56.43,5.03,11,SAT,JUL,S,1780,9.27,58.3,5.41,13,SUN,JUN
127,2,5,TEH,26.525,321,B,21,S,1837,9.01,52.56,4.74,11,SUN,JUN,N,1966,9.36,54.15,5.07,13,FRI,JUN
128,2,5,TEH,31.043,202,B,21,N,2073,8.72,52.99,4.62,11,SUN,JUN,N,2193,9.18,53.28,4.89,16,FRI,MAR
129,2,5,TEH,38.716,206,A,21,S,1995,8.69,54.78,4.76,12,MON,SEP,S,2132,8.86,57.37,5.09,14,SUN,NOV
130,2,5,SHA,3.83,272,B,21,N,2568,7.61,61.75,4.7,9,FRI,JUL,S,2657,9.29,52.31,4.86,15,FRI,JUL
131,2,5,SHA,7.8,239,B,21,N,2544,7.52,59.72,4.49,10,SAT,MAY,S,2778,8.45,58.04,4.9,17,TUE,JUL
132,2,5,SHA,13.952,298,O,21,N,2918,7.58,62.01,4.7,7,WED,APR,S,2948,8.63,55.05,4.75,16,THU,MAY
133,2,5,SHA,14.459,304,A,21,N,2975,7.51,58.66,4.41,11,SAT,MAY,N,3095,9.1,50.37,4.58,15,FRI,MAR
134,2,5,SHA,15.448,196,A,21,S,2550,7.43,57.78,4.29,7,TUE,MAR,S,2739,9.12,50.57,4.61,15,FRI,JUN
135,2,5,SHA,19.402,312,B,21,S,2054,7.42,61.89,4.59,7,THU,SEP,N,2226,9.41,52.94,4.98,14,THU,MAR
136,2,5,SHA,24.08,309,A,21,N,1329,8.9,64.05,5.7,10,SAT,JUL,N,1413,10.61,57.09,6.06,13,FRI,MAY
137,2,5,SHA,41.053,201,B,21,N,1234,11.87,50.1,5.95,11,SUN,JUL,S,1281,11.17,55.29,6.18,15,SUN,AUG
138,2,5,SIS,11.17,310,O,21,N,1267,9.6,56.41,5.42,12,SUN,JUN,N,1329,11.03,51.51,5.68,13,SUN,JUL
139,2,5,SIS,22.999,294,O,21,S,876,8.64,62.26,5.38,11,MON,SEP,N,942,9.22,62.72,5.78,14,SAT,MAR
140,2,5,SIS,52.777,232,O,21,S,962,11.11,51.12,5.68,11,SUN,AUG,S,1032,11.49,53.03,6.09,15,MON,MAY
141,2,5,SIS,62.921,410,A,21,N,982,10.96,52.15,5.72,12,SUN,JUL,N,1056,10.43,58.93,6.15,14,SAT,JUL
142,9,6,INY,0,944,A,21,S,226,8.31,68.49,5.69,7,THU,SEP,N,224,9.04,62.4,5.64,17,WED,SEP
143,9,6,INY,3.952,945,A,21,S,132,6.8,79.52,5.41,7,TUE,JUN,N,136,9.17,60.71,5.57,17,TUE,JAN
144,9,6,MNO,32.29,997,B,21,N,72,8.83,67.29,5.94,10,FRI,JUN,S,77,10.15,62.6,6.35,16,FRI,JUL
145,11,7,IMP,1.188,607,B,21,S,373,10.8,58.56,6.32,11,TUE,FEB,S,389,10.69,61.65,6.59,13,MON,OCT
146,11,7,IMP,6.718,402,B,21,N,300,8.61,63.97,5.5,7,MON,FEB,N,285,8.73,59.87,5.23,13,MON,MAY
147,11,8,SD,1.213,958,A,21,E,4212,8.5,55.38,4.71,11,SAT,AUG,E,4234,8.39,56.38,4.73,17,WED,AUG
148,11,8,SD,0.023,859,A,21,E,6795,8.47,53.62,4.54,12,SAT,SEP,E,7803,8.38,62.26,5.22,16,MON,JUN
149,11,8,SD,0.946,804,A,21,W,7757,7.69,58.83,4.53,8,WED,SEP,E,7885,8.4,54.77,4.6,15,WED,AUG
150,11,8,SD,5.638,953,B,21,W,10187,7.8,61.55,4.8,8,THU,SEP,E,10143,8.3,57.61,4.78,15,TUE,MAY
151,11,8,SD,8.336,808,A,21,W,10666,8.73,66.64,5.82,8,TUE,SEP,W,10089,9.99,55.09,5.5,16,THU,SEP
152,11,8,SD,8.336,807,B,21,W,9676,7.67,61.19,4.69,7,TUE,MAY,E,9991,8.29,58.43,4.84,15,WED,FEB
153,11,8,SD,14.594,806,B,21,W,6250,6.67,56.19,3.75,7,WED,JUN,E,6965,7.95,52.52,4.17,16,THU,MAY
154,11,8,SD,23.64,979,O,21,E,2467,7.57,58.74,4.45,11,SUN,MAR,E,2814,8.54,59.39,5.07,17,FRI,JUL
155,11,8,SD,65.904,981,A,21,W,1075,12.64,55.58,7.03,11,SUN,JUN,E,1235,11.96,67.49,8.07,14,SUN,NOV
156,11,8,IMP,10.291,994,A,21,E,1361,18.94,53.37,10.11,12,MON,MAY,W,1444,20.22,53.05,10.73,14,MON,MAY
157,11,8,IMP,10.291,993,B,21,E,1398,18.71,51.61,9.66,12,MON,MAY,W,1537,19.71,53.85,10.62,14,MON,MAY
158,11,8,IMP,23.48,624,A,21,W,915,11.45,56.45,6.46,12,SUN,OCT,W,1084,11.74,65.22,7.66,13,SAT,NOV
159,11,8,IMP,36.973,982,B,21,E,1044,11.63,55.03,6.4,12,SUN,AUG,W,1139,11.77,59.29,6.98,13,FRI,JUL
160,11,8,IMP,40.944,638,B,21,W,1294,9.04,52.3,4.73,12,FRI,JUN,W,1582,9.61,60.2,5.78,14,SAT,JUL
161,11,8,IMP,43.321,641,A,21,E,1097,9.42,53.51,5.04,12,FRI,OCT,W,1200,8.72,63.22,5.51,13,SUN,OCT
162,11,8,IMP,53.497,964,A,21,E,1050,12.22,53.85,6.58,12,WED,NOV,E,1126,13.44,52.47,7.05,13,SUN,JUN
163,11,8,IMP,53.497,692,B,21,E,1025,13.23,51.28,6.78,12,SAT,JUL,W,1104,12.56,58.14,7.3,14,FRI,SEP
164,11,8,IMP,65.752,691,A,21,E,1258,11.08,57.5,6.37,12,SUN,JUL,W,1853,12.02,78.12,9.39,13,TUE,SEP
165,11,8,IMP,65.752,690,B,21,E,1160,11.83,57.03,6.75,12,SUN,JUL,W,1781,12.94,80.05,10.36,13,TUE,SEP
166,5,9,SCR,0.046,48,A,20,S,415,3.12,52.47,1.64,12,SUN,JUN,N,546,4.16,51.85,2.16,16,SUN,JUN
167,4,9,SCL,0,50,A,19,S,437,19.38,67.03,12.99,12,SAT,JUL,S,387,18.9,60.85,11.5,14,SAT,JUL
168,7,10,LA,5.454,44,B,21,W,4419,6.78,63.1,4.28,8,FRI,MAY,E,4252,7.77,53.01,4.12,17,SAT,JUN
169,7,10,LA,47.11,54,B,21,W,9463,6.66,57.59,3.83,7,THU,JUN,W,9353,6.74,56.21,3.79,14,SUN,FEB
170,8,10,SBD,9.176,102,B,20,E,8498,6.64,56.16,3.73,7,THU,NOV,E,8352,6.48,56.61,3.67,14,WED,SEP
171,8,10,SBD,11.132,712,A,21,W,6802,5.28,67.04,3.54,5,THU,JUN,W,6697,6.66,52.35,3.49,13,SAT,MAR
172,8,10,SBD,13.169,824,B,21,W,6948,5.03,70.74,3.56,6,MON,NOV,E,6726,4.7,73.28,3.45,22,SAT,FEB
173,8,10,SBD,24.24,858,B,21,W,6066,6.84,51.98,3.55,7,WED,SEP,W,6352,7.37,50.54,3.72,15,THU,MAR
174,8,10,SBD,31.405,150,B,20,W,7505,7.64,64.47,4.93,8,FRI,FEB,E,6886,8.34,54.23,4.52,16,THU,JAN
175,8,10,RIV,3.048,862,A,21,W,4378,6.65,59.08,3.93,11,SUN,APR,W,4379,6.86,57.29,3.93,16,SUN,APR
176,8,10,RIV,8.205,865,B,19,E,6075,8.51,53.5,4.55,12,SUN,MAR,W,5778,8.36,51.81,4.33,13,MON,MAY
177,8,10,RIV,19.4,808,A,20,W,5600,9.32,60.4,5.63,12,SUN,SEP,W,5265,9.09,58.28,5.29,14,SUN,MAR
178,8,10,RIV,27.229,110,B,20,E,4143,9.59,52.67,5.05,12,SAT,DEC,E,4268,9.34,55.67,5.2,16,SAT,DEC
179,8,10,RIV,43.358,109,A,21,W,4653,6.96,60.05,4.18,10,SUN,APR,W,4913,7.63,57.81,4.41,14,SAT,NOV
180,8,10,RIV,52.342,871,B,21,W,4045,6.21,67.77,4.21,7,MON,SEP,E,4402,7.7,59.45,4.58,16,WED,SEP
181,8,10,RIV,149.15,908,A,21,W,1616,8.58,59.9,5.14,12,SUN,OCT,E,1780,8.77,64.54,5.66,14,SAT,JUL
182,8,10,RIV,156.492,909,O,21,W,1716,9.3,55.99,5.2,11,SUN,JAN,W,1832,9.61,57.81,5.56,13,MON,FEB
183,11,11,SD,0.745,140,A,21,W,2757,37.15,95.7,35.55,10,MON,FEB,W,2634,36.42,93.27,33.96,13,MON,FEB
184,11,11,SD,0.745,141,O,21,W,945,10.27,87.5,8.98,12,THU,MAR,W,1200,12.83,88.89,11.41,15,WED,JUL
185,4,12,NAP,2.3,906,B,21,W,2361,8.12,73.97,6.01,6,MON,SEP,W,1784,7.94,57.13,4.54,13,SAT,APR
186,3,12,SAC,0.571,97,B,20,W,907,7.9,65.63,5.18,6,WED,SEP,E,1137,10.68,60.87,6.5,16,FRI,SEP
187,3,12,SAC,0.571,98,A,20,W,1096,8.56,77.68,6.65,6,WED,SEP,E,1140,11.56,59.81,6.91,15,WED,SEP
188,3,12,SAC,3.635,366,B,21,W,973,6.87,72.78,5,6,MON,APR,E,1048,8.31,64.73,5.38,16,THU,OCT
189,10,12,SJ,5.39,372,B,21,W,990,6.58,74.83,4.92,6,MON,OCT,E,1089,8.58,63.17,5.42,14,FRI,OCT
190,10,12,SJ,5.39,11,A,21,W,996,6.29,76.26,4.8,5,TUE,JUN,E,1096,8.32,63.43,5.28,16,WED,MAR
